Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
118,Drought,WHEA,R3,G-50,T90,0,11.28775392,12.65625428,13.71712004,14.47035121,15.09512772,15.59144957,16.05917775,16.49831228,16.87077002,17.17655097,17.46218407,17.72766932,17.9730067,18.21192565,18.44442616,18.66952431,18.88722011,19.09751354,19.30040463,19.49634435,19.68533273,19.86736976,20.02872472,20.1693976,20.28938841,20.38869715,20.49715849,20.61477244,20.74153898,20.86687932,20.99079345,21.11328136,21.23434306,21.3537947,21.47163628,21.5878678,21.70234668,21.81507293,21.92604655,22.03526755,22.14273591,22.24845164,22.35241474,22.45637784,22.56034094,22.66430404,22.76826714,22.87223024,22.97619334,23.08015644,23.17762747,23.26860645,23.35309336,23.4310882,23.50259099,23.56760171,23.62612037,23.68522856,23.74492629,23.80521356,23.86609035,23.92755669,23.98961255,24.05225795,24.11402993,24.17492848,24.23495361,24.29410531,24.35238359,24.40978844,24.46631987,24.52197787,24.57676244,24.6306736,24.68318844,24.73430698,24.7840292,24.83235513,24.87928474,24.92481804,24.96895504,25.01192667,25.05373294,25.09437385,25.13384939,25.17215957,25.20930439,25.24528384,25.28096465,25.31634683,25.35143037,25.38621527,25.42070153,25.45488916,25.48877815,25.52209997,25.55485461,25.58704209,25.61866239,25.64971553,25.68020149,25.71012028,25.73930034,25.76774167,25.79544428,25.82240815,25.8486333,25.87411972,25.89886741,25.92346023,25.94789819,25.97218128,25.9963095,26.02028286,26.04410135,26.06776497,26.09127372,26.11462761,26.13837983,26.16133538,26.18389261,26.2060515,26.22781207,26.2491743,26.27013821,26.29070378,26.31087102,26.33063993,26.35001052,26.36858444,26.38700148,26.40573228,26.42461996,26.44366452,26.46286596,26.48222428,26.50189635,26.52137184,26.54065073,26.55973302,26.57861871,26.59730782,26.61580032,26.63409623,26.65219554,26.66979634,26.68689864,26.70350242,26.7196077,26.73521446,26.75032272,26.76493247,26.7790437,26.79351896,26.80835824,26.82356154,26.83912886,26.8550602,26.87135557,26.88801495,26.90494931,26.92215866,26.93964298,26.95740229,26.97543657,26.99374583,27.01233008,27.0311893,27.0503235,27.06973268,27.08941685,27.10937599,27.12961011,27.14951999,27.16910562,27.188367,27.20730413,27.22591702,27.24420566,27.26217006,27.27981021,27.29712611,27.31411776,27.33078517,27.34712833,27.36314725,27.37884192,27.39421234,27.40925851,27.42398044,27.43837812,27.45245156,27.46620075
120,Drought,WHEA,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Ambient,CLOV,R4,G-50,T90,0,12.16095706,13.18858008,13.99319338,14.57479696,15.07107618,15.48203102,15.85177167,16.18029814,16.46068064,16.69291915,16.92693658,17.16273292,17.40030816,17.61093687,17.79461903,17.97616229,18.15556665,18.33283211,18.50795868,18.67440163,18.83216097,18.98123669,19.12196912,19.25435825,19.37840408,19.49410662,19.60722057,19.71774594,19.82568273,19.93284457,20.03923147,20.14484341,20.24968041,20.34867446,20.44182557,20.52913373,20.61461408,20.69826662,20.78009135,20.86008826,20.93825736,21.01459865,21.08911212,21.16362559,21.23813906,21.31265254,21.38716601,21.46167948,21.53619296,21.61070643,21.68101739,21.74712584,21.80903178,21.8667352,21.92023612,21.96953452,22.01463041,22.06082906,22.10813047,22.15653463,22.20604156,22.25665125,22.30836369,22.3611789,22.41361286,22.46566559,22.51733707,22.56862731,22.61953631,22.67006407,22.72021059,22.76997587,22.81935991,22.86836271,22.91659835,22.96406683,23.01076815,23.05670232,23.10186932,23.14626916,23.18990184,23.23261526,23.27440941,23.31528429,23.35523991,23.39427625,23.43239333,23.46959114,23.50690595,23.54433776,23.58188657,23.61955237,23.65733517,23.69523497,23.73325177,23.77113924,23.80889738,23.84652619,23.88402567,23.92139582,23.95863665,23.99574815,24.03157145,24.06610656,24.09935347,24.13131219,24.16198272,24.19136505,24.21945918,24.24770665,24.27610744,24.30466156,24.33336901,24.36222979,24.39124389,24.42041133,24.44973209,24.47920618,24.50903304,24.53815437,24.56692292,24.59533871,24.62340172,24.65111197,24.67846946,24.70547417,24.73212611,24.75842529,24.78437169,24.80961256,24.83480425,24.8600943,24.88543354,24.91082196,24.93625956,24.96174634,24.98733148,25.01295762,25.03862474,25.06433285,25.09008195,25.11587204,25.14170312,25.16757519,25.19348825,25.21890288,25.24381907,25.26823683,25.29215617,25.31557707,25.33849954,25.36092358,25.38284919,25.40474713,25.42661741,25.44846002,25.47027496,25.49206224,25.51382185,25.53555379,25.55763508,25.58006571,25.60284568,25.62597499,25.64945364,25.67328164,25.69745898,25.72198566,25.74686169,25.77208705,25.79766176,25.82358581,25.8498592,25.8757849,25.9013629,25.92659321,25.95147582,25.97601074,26.00019796,26.02403749,26.04752932,26.07067346,26.0934699,26.11591865,26.1380197,26.15977306,26.18117872,26.20223669,26.22294697,26.24330954,26.26332443,26.28299162,26.30231111
124,Ambient,CLOV,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Ambient,NONE,R4,G-50,T90,0,14.70128614,15.48625903,16.12727011,16.62431937,17.05998485,17.43426655,17.77134821,18.07122983,18.32290421,18.52637134,18.72507513,18.91901557,19.10819267,19.27457152,19.41815211,19.55996767,19.7000182,19.83830369,19.97482415,20.10762601,20.23670927,20.36207395,20.48016242,20.59097468,20.69451075,20.79077061,20.88306112,20.97138228,21.05573408,21.13879339,21.22056019,21.3010345,21.3802163,21.45645525,21.52975134,21.60010457,21.66866372,21.73542879,21.80039977,21.86357667,21.92495948,21.98454821,22.04234286,22.10013751,22.15793216,22.2157268,22.27352145,22.3313161,22.38911075,22.44690539,22.50118556,22.55195124,22.59920243,22.64293914,22.68316137,22.71986911,22.75306237,22.78730576,22.82259929,22.85894294,22.89633673,22.93478065,22.97427471,23.01481889,23.05524187,23.09554363,23.13572418,23.17578353,23.21572166,23.25553859,23.2952343,23.33480881,23.3742621,23.41359419,23.45156809,23.48818382,23.52344136,23.55734072,23.5898819,23.6210649,23.65088972,23.67995803,23.70826982,23.7358251,23.76262387,23.78866613,23.81395188,23.83848111,23.86352883,23.88909505,23.91517975,23.94178295,23.96890463,23.99654481,24.02470348,24.05253534,24.08004039,24.10721864,24.13407008,24.16059471,24.18679254,24.21266355,24.23814994,24.26325169,24.28796881,24.3123013,24.33624915,24.35981237,24.38299095,24.40613879,24.42925587,24.45234219,24.47539776,24.49842258,24.52141665,24.54437996,24.56731251,24.59021432,24.61331729,24.63601793,24.6585174,24.68081572,24.70291286,24.72480885,24.74650367,24.76799732,24.78928981,24.81038114,24.83127131,24.85175914,24.87232328,24.89273481,24.91307004,24.93332896,24.95351158,24.9736179,24.99357161,25.0134513,25.03325696,25.0529886,25.07264622,25.09222981,25.11173938,25.13117493,25.15053646,25.1692496,25.18731436,25.20473073,25.22149872,25.23761832,25.25308953,25.26791237,25.28208681,25.29641252,25.31088949,25.32551772,25.34029721,25.35522797,25.37030998,25.38554326,25.4010149,25.41672489,25.43267324,25.44885995,25.46528501,25.48194843,25.49885021,25.51599035,25.53336884,25.55098569,25.5688409,25.58693447,25.60526639,25.62303904,25.64025241,25.6569065,25.67300132,25.68853686,25.70351312,25.71793011,25.73178782,25.74508626,25.75782541,25.7700053,25.7816259,25.79268723,25.80318928,25.81313206,25.82251556,25.83133978,25.83960473,25.8473104,25.85445679
128,Ambient,NONE,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Ambient,SHMX,R4,G-50,T90,0,12.44498883,13.41132642,14.18479097,14.76538248,15.26597639,15.6865727,16.06657564,16.40598521,16.69683844,16.93913532,17.18097806,17.42236667,17.66330115,17.87473649,18.05667268,18.23502313,18.40978783,18.58096678,18.74855999,18.91105355,19.06844745,19.22074171,19.36394264,19.49805023,19.62306449,19.73898542,19.85269647,19.96419765,20.07348895,20.18161686,20.2885814,20.39438256,20.49902034,20.59894023,20.69414224,20.78462637,20.8731975,20.95985563,21.04460077,21.12743291,21.20835206,21.28735821,21.36445136,21.44154451,21.51863766,21.59573081,21.67282396,21.74991712,21.82701027,21.90410342,21.97710308,22.04600925,22.11082194,22.17154113,22.22816684,22.28069905,22.32913778,22.37874251,22.42951324,22.48144998,22.53455271,22.58882146,22.6442562,22.70085695,22.75738322,22.81383502,22.87021235,22.92651521,22.98274359,23.0388975,23.09497694,23.15098191,23.20691241,23.26276843,23.31640298,23.36781605,23.41700764,23.46397775,23.50872639,23.55125355,23.59155923,23.63178584,23.67193337,23.71200183,23.75199121,23.79190152,23.83173275,23.87148491,23.91204145,23.95340236,23.99556765,24.03853732,24.08231137,24.1268898,24.17227261,24.21666637,24.2600711,24.30248677,24.34391341,24.384351,24.42379954,24.46225905,24.49975509,24.53628766,24.57185676,24.60646239,24.64010456,24.67278326,24.7044985,24.73639184,24.76846328,24.80071282,24.83314046,24.86574621,24.89853006,24.93149201,24.96463206,24.99795021,25.03163037,25.06458652,25.09718068,25.12941283,25.16128299,25.19279114,25.22393729,25.25472144,25.2851436,25.31520375,25.3449019,25.37387605,25.40266002,25.43182435,25.46117884,25.49072351,25.52045835,25.55038336,25.58068871,25.6110372,25.64142881,25.67186355,25.70234143,25.73286242,25.76342655,25.79403381,25.82468419,25.85425071,25.88273336,25.91013215,25.93644707,25.96167812,25.98582531,26.00888863,26.03086808,26.05328538,26.07614052,26.09943351,26.12316435,26.14733303,26.17193955,26.19698392,26.22245445,26.24835112,26.27467395,26.30142293,26.32859806,26.35619935,26.38422679,26.41268038,26.44156012,26.47086601,26.50059806,26.53075626,26.56134061,26.59150877,26.62126076,26.65059657,26.67951619,26.70801963,26.73610689,26.76377796,26.79103286,26.81787157,26.8442941,26.87030045,26.89589062,26.9210646,26.9458224,26.97016402,26.99408946,27.01759872,27.04069179,27.06336868,27.08562939
132,Ambient,SHMX,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Ambient,WHCL,R4,G-50,T90,0,11.93265649,12.9569968,13.77719383,14.39324755,14.93563037,15.40434226,15.83644732,16.23194556,16.56414545,16.83304701,17.11186082,17.40058687,17.69922517,17.96827742,18.20774361,18.44507221,18.68026321,18.91331662,19.14423243,19.36790258,19.58432707,19.79350589,19.99084534,20.1763454,20.35000608,20.51182738,20.66903469,20.82162799,20.96960731,21.11432553,21.25578267,21.39397872,21.52891368,21.65688369,21.77788875,21.89192886,22.00257178,22.10981749,22.21366601,22.31411733,22.41117145,22.50482837,22.59508809,22.68534782,22.77560754,22.86586726,22.95612698,23.04638671,23.13664643,23.22690615,23.31018565,23.38648493,23.45580398,23.51814282,23.57350143,23.62187982,23.66327798,23.70555429,23.74870872,23.79274129,23.83765199,23.88344083,23.9301078,23.97765291,24.02493042,24.07194035,24.11868268,24.16515742,24.21136457,24.25730413,24.30297609,24.34838047,24.39351725,24.43838644,24.4816314,24.52325213,24.56324864,24.60162091,24.63836895,24.67349276,24.70699234,24.73990907,24.77224294,24.80399395,24.8351621,24.8657474,24.89574984,24.92516943,24.95490405,24.98495369,25.01531837,25.04599808,25.07699282,25.10830259,25.1399274,25.17104854,25.20166603,25.23177987,25.26139005,25.29049657,25.31909943,25.34719864,25.37467496,25.40152839,25.42775892,25.45336656,25.47835131,25.50271316,25.52645213,25.55029449,25.57424027,25.59828944,25.62244203,25.64669802,25.67105741,25.69552021,25.72008641,25.74475602,25.76975063,25.79409523,25.81811484,25.84180946,25.86517907,25.88822368,25.91094329,25.93333791,25.95540752,25.97715214,25.99857176,26.01934138,26.04010139,26.06088062,26.08166946,26.10246792,26.12327599,26.14409367,26.16493058,26.18595234,26.20715896,26.22855043,26.25012676,26.27188795,26.29383399,26.31596489,26.33828064,26.35996123,26.38100665,26.40141691,26.421192,26.44033192,26.45883668,26.47670628,26.49394071,26.5113124,26.52882137,26.5464676,26.56425111,26.58217188,26.60022992,26.61842522,26.6370045,26.65596775,26.67531496,26.69504615,26.7151613,26.73566042,26.75654351,26.77781058,26.79946161,26.82149661,26.84391557,26.86671851,26.88990542,26.91282703,26.93548334,26.95787435,26.98000006,27.00186048,27.02345559,27.04478541,27.06584993,27.08664915,27.10718307,27.1274517,27.14745502,27.16719305,27.18666578,27.20587321,27.22481534,27.24349217,27.26190371,27.28004994,27.29793088
136,Ambient,WHCL,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Ambient,WHEA,R4,G-50,T90,0,11.7181365,12.83737696,13.72501575,14.38105286,14.94405895,15.41403401,15.84841238,16.24719406,16.57980012,16.84623055,17.11240544,17.3783248,17.64398861,17.89176917,18.12166647,18.34751534,18.56931578,18.78706781,19.0007714,19.20657525,19.40447936,19.59448372,19.77351174,19.94156342,20.09863875,20.24473774,20.38869485,20.53051006,20.67018339,20.80815254,20.94441751,21.0789783,21.21183491,21.33755365,21.45613451,21.5675775,21.6774553,21.7857679,21.8925153,21.99769751,22.10131452,22.20336634,22.30385296,22.40433959,22.50482621,22.60531283,22.70579945,22.80628608,22.9067727,23.00725932,23.10024067,23.18571675,23.26368755,23.33415307,23.39711332,23.4525683,23.50051801,23.54873642,23.59722356,23.64597941,23.69500397,23.74429725,23.79385924,23.84368995,23.89295205,23.94164555,23.98977044,24.03732673,24.08431441,24.13073349,24.17658396,24.22186582,24.26657908,24.31072374,24.352853,24.39296687,24.43106536,24.46714845,24.50121615,24.53326846,24.56330538,24.59294468,24.62218634,24.65103038,24.67947679,24.70752557,24.73517672,24.76243025,24.78956639,24.81658517,24.84348656,24.87027059,24.89693723,24.9234865,24.9499184,24.9756987,25.00082742,25.02530455,25.0491301,25.07230406,25.09482643,25.11669721,25.1384839,25.16018651,25.18180503,25.20333946,25.2247898,25.24615606,25.26743822,25.28859434,25.30962441,25.33052843,25.3513064,25.37195832,25.39248419,25.41288401,25.43315778,25.45330551,25.47350693,25.49360095,25.51364128,25.5336279,25.55356082,25.57344005,25.59326557,25.6130374,25.63275552,25.65241995,25.67203068,25.691534,25.71120322,25.73054066,25.7497122,25.76871785,25.78755761,25.80623148,25.82457356,25.84297606,25.86143898,25.87996232,25.89854607,25.91719024,25.93589484,25.95465984,25.97348527,25.99186665,26.00980399,26.02729729,26.04434653,26.06095174,26.0771129,26.09283001,26.10810308,26.12381602,26.13996884,26.15656154,26.17359411,26.19106655,26.20897887,26.22733106,26.24587886,26.26462227,26.28356129,26.30269591,26.32202614,26.34155198,26.36127342,26.38119047,26.40130313,26.42161139,26.44211527,26.46281475,26.48370983,26.50433538,26.52469139,26.54477786,26.56459478,26.58414217,26.60342002,26.62242834,26.64116711,26.65963634,26.67783603,26.69576619,26.7134268,26.73081788,26.74793941,26.76479141,26.78137387,26.79768678,26.81373016,26.829504,26.8450083
140,Ambient,WHEA,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Drought,CLOV,R4,G-50,T90,0,11.25172909,12.24615868,13.05474183,13.67747854,14.19689102,14.61297927,15.04023995,15.47867306,15.81954502,16.06285584,16.31766853,16.58398311,16.86179957,17.11157736,17.33331649,17.5511843,17.76518079,17.97530596,18.18155982,18.37669723,18.5607182,18.73362272,18.89950545,19.05836639,19.21020554,19.3550229,19.49191929,19.6208947,19.74194914,19.85958945,19.97381564,20.0846277,20.19202564,20.29517534,20.3940768,20.48873002,20.58164045,20.67280809,20.76223295,20.84991501,20.93585428,21.02005077,21.10250446,21.18495815,21.26741185,21.34986554,21.43231923,21.51477293,21.59722662,21.67968031,21.75769548,21.83127211,21.90041022,21.9651098,22.02537084,22.08119336,22.13257735,22.18479086,22.23783388,22.29170642,22.34640847,22.40194004,22.45830113,22.51549173,22.57232315,22.62879539,22.68490844,22.74066231,22.796057,22.85109251,22.90576883,22.96008597,23.01404392,23.0676427,23.11935243,23.16917314,23.21710481,23.26314744,23.30730104,23.34956561,23.38994114,23.42921,23.46737217,23.50442767,23.54037648,23.57521862,23.60895408,23.64158285,23.67499681,23.70919594,23.74418024,23.77994973,23.81650438,23.85384421,23.89196922,23.92952165,23.96650149,24.00290876,24.03874344,24.07400554,24.10869507,24.14281201,24.17515582,24.20572651,24.23452408,24.26154852,24.28679983,24.31027802,24.33198308,24.35438872,24.37749494,24.40130173,24.42580909,24.45101703,24.47692555,24.50353464,24.53084431,24.55885456,24.58696426,24.61487504,24.64268637,24.67039824,24.69801064,24.72552359,24.75293708,24.78025111,24.80746569,24.8345808,24.86159645,24.88841319,24.91531257,24.94204667,24.96869813,24.99526695,25.02175314,25.0481567,25.07439498,25.10033796,25.12598566,25.15133807,25.17639518,25.20115701,25.22562354,25.24979479,25.27367074,25.29729874,25.32067878,25.34381086,25.36669499,25.38933117,25.41171939,25.43385965,25.45575196,25.47756774,25.49930697,25.52096968,25.54255585,25.56406549,25.58549859,25.60685516,25.62828721,25.64979475,25.67137778,25.69303629,25.71477029,25.73657978,25.75846476,25.78042522,25.80246117,25.82457261,25.84675953,25.86902194,25.89135984,25.91346535,25.93533846,25.95697919,25.97838753,25.99956347,26.02050703,26.04121819,26.06169697,26.08194335,26.10195735,26.12173895,26.14128816,26.16060499,26.17968942,26.19854146,26.21716111,26.23554837,26.25370325,26.27162573,26.28931582
144,Drought,CLOV,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Drought,NONE,R4,G-50,T90,0,11.18021879,11.88094436,12.46769547,12.9404721,13.34487068,13.68089119,13.99443123,14.28549077,14.53278987,14.73632851,14.93767195,15.1368202,15.33377325,15.50241907,15.64275767,15.78353756,15.92475874,16.0664212,16.20852496,16.34459009,16.4746166,16.59860449,16.71720322,16.83041279,16.9382332,17.04066444,17.13949051,17.23471139,17.32632708,17.41511868,17.50108619,17.58422959,17.6645489,17.74225055,17.81733455,17.8898009,17.96122737,18.03161395,18.10096065,18.16926746,18.23653438,18.30276142,18.36794858,18.43313573,18.49832288,18.56351004,18.62869719,18.69388435,18.7590715,18.82425866,18.88554366,18.94292651,18.99640721,19.04598576,19.09166216,19.13343641,19.17130851,19.2103522,19.25056749,19.29195437,19.33451285,19.37824292,19.42314458,19.46921784,19.51517548,19.5610175,19.60674389,19.65235467,19.69784982,19.74322935,19.78849326,19.83364155,19.87867422,19.92359127,19.96677352,20.00822097,20.04793363,20.08591148,20.12215455,20.15666281,20.18943628,20.22158827,20.25311879,20.28402784,20.3143154,20.3439815,20.37302612,20.40144926,20.43053177,20.46027364,20.49067487,20.52173547,20.55345543,20.58583475,20.61887343,20.65139219,20.68339101,20.7148699,20.74582886,20.7762679,20.80618699,20.83558616,20.86465342,20.89338876,20.92179219,20.94986371,20.97760331,21.005011,21.03208678,21.0588988,21.08544707,21.11173159,21.13775235,21.16350935,21.18900261,21.2142321,21.23919785,21.26389983,21.28872,21.31330381,21.33776945,21.36211692,21.38634621,21.41045732,21.43445026,21.45832503,21.48208162,21.50572004,21.52924028,21.55252417,21.5761143,21.59909196,21.6217634,21.64412861,21.66618758,21.68794033,21.70908063,21.73003865,21.75081441,21.77140789,21.79181911,21.81204807,21.83209475,21.85195916,21.87164131,21.89091938,21.90979339,21.92826332,21.94632918,21.96399097,21.98124869,21.99810234,22.01455191,22.03126779,22.04824996,22.06549844,22.08301321,22.10079429,22.11884166,22.13715534,22.15544166,22.17370064,22.19193227,22.21013655,22.22831349,22.24646307,22.26458531,22.2826802,22.30074774,22.31878793,22.33680077,22.35478627,22.37274441,22.39064159,22.40847779,22.42625303,22.44396729,22.46162058,22.4792129,22.49674425,22.51421463,22.53162403,22.54897247,22.56625993,22.58348642,22.60065194,22.61775649,22.63480007,22.65178268,22.66870431,22.68556497,22.70236467,22.71910339
148,Drought,NONE,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
