Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
118,Drought,WHEA,R3,G-50,T90,0,11.28775392,1.368500353,1.060865762,0.753231171,0.62477651,0.496321849,0.467728186,0.439134523,0.372457739,0.305780956,0.285633099,0.265485243,0.245337387,0.238918948,0.232500509,0.225098152,0.217695795,0.210293438,0.20289108,0.19593973,0.188988379,0.182037028,0.161354956,0.140672884,0.119990811,0.099308739,0.108461342,0.117613944,0.126766547,0.125340336,0.123914125,0.122487914,0.121061704,0.119451641,0.117841577,0.116231514,0.114478884,0.112726253,0.110973622,0.109220992,0.107468361,0.10571573,0.1039631,0.1039631,0.1039631,0.1039631,0.1039631,0.1039631,0.1039631,0.1039631,0.097471037,0.090978974,0.084486911,0.077994848,0.071502785,0.065010722,0.058518659,0.059108194,0.059697728,0.060287263,0.060876798,0.061466332,0.062055867,0.062645402,0.061771977,0.060898552,0.060025127,0.059151702,0.058278277,0.057404852,0.056531427,0.055658002,0.054784577,0.053911152,0.052514844,0.051118536,0.049722228,0.048325921,0.046929613,0.045533305,0.044136997,0.042971634,0.04180627,0.040640906,0.039475543,0.038310179,0.037144815,0.035979451,0.035680814,0.035382177,0.035083539,0.034784902,0.034486264,0.034187627,0.033888989,0.033321818,0.032754647,0.032187475,0.031620304,0.031053132,0.030485961,0.02991879,0.029180061,0.028441333,0.027702605,0.026963876,0.026225148,0.025486419,0.024747691,0.024592824,0.024437957,0.02428309,0.024128223,0.023973355,0.023818488,0.023663621,0.023508754,0.023353887,0.023752218,0.022955556,0.022557226,0.022158895,0.021760565,0.021362234,0.020963904,0.020565573,0.020167242,0.019768912,0.019370581,0.01857392,0.01841704,0.0187308,0.01888768,0.01904456,0.01920144,0.01935832,0.01967208,0.019475484,0.019278888,0.019082292,0.018885696,0.0186891,0.018492505,0.018295909,0.018099313,0.017600803,0.017102294,0.016603784,0.016105275,0.015606766,0.015108256,0.014609747,0.014111237,0.014475258,0.014839279,0.0152033,0.015567321,0.015931342,0.016295363,0.016659384,0.016934364,0.017209344,0.017484324,0.017759303,0.018034283,0.018309263,0.018584243,0.018859223,0.019134203,0.019409183,0.019684163,0.019959142,0.020234122,0.019909876,0.019585629,0.019261382,0.018937135,0.018612889,0.018288642,0.017964395,0.017640149,0.017315902,0.016991655,0.016667409,0.016343162,0.016018915,0.015694668,0.015370422,0.015046175,0.014721928,0.014397682,0.014073435,0.013749188
120,Drought,WHEA,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Ambient,CLOV,R4,G-50,T90,0,12.16095706,1.027623016,0.804613302,0.581603587,0.496279213,0.41095484,0.369740656,0.328526472,0.280382493,0.232238514,0.234017426,0.235796337,0.237575249,0.210628703,0.183682158,0.18154326,0.179404362,0.177265464,0.175126566,0.166442952,0.157759339,0.149075725,0.140732427,0.13238913,0.124045832,0.115702534,0.113113953,0.110525372,0.10793679,0.107161842,0.106386893,0.105611944,0.104836995,0.098994052,0.093151109,0.087308165,0.085480352,0.083652539,0.081824726,0.079996912,0.078169099,0.076341286,0.074513473,0.074513473,0.074513473,0.074513473,0.074513473,0.074513473,0.074513473,0.074513473,0.070310961,0.066108449,0.061905937,0.057703426,0.053500914,0.049298402,0.04509589,0.04619865,0.047301409,0.048404168,0.049506927,0.050609686,0.051712445,0.052815205,0.052433964,0.052052724,0.051671483,0.051290242,0.050909002,0.050527761,0.050146521,0.04976528,0.04938404,0.049002799,0.04823564,0.04746848,0.046701321,0.045934162,0.045167002,0.044399843,0.043632684,0.042713416,0.041794149,0.040874882,0.039955614,0.039036347,0.03811708,0.037197812,0.03731481,0.037431808,0.037548805,0.037665803,0.037782801,0.037899799,0.038016797,0.037887468,0.03775814,0.037628811,0.037499483,0.037370154,0.037240826,0.037111497,0.035823303,0.034535108,0.033246914,0.031958719,0.030670525,0.02938233,0.028094136,0.028247464,0.028400793,0.028554121,0.028707449,0.028860778,0.029014106,0.029167435,0.029320763,0.029474092,0.02982686,0.029121323,0.028768555,0.028415786,0.028063018,0.027710249,0.027357481,0.027004712,0.026651944,0.026299176,0.025946407,0.02524087,0.025191688,0.025290052,0.025339235,0.025388417,0.025437599,0.025486781,0.025585146,0.025626135,0.025667124,0.025708112,0.025749101,0.02579009,0.025831079,0.025872068,0.025913057,0.025414626,0.024916195,0.024417764,0.023919333,0.023420902,0.022922471,0.022424039,0.021925608,0.021897942,0.021870276,0.02184261,0.021814943,0.021787277,0.021759611,0.021731944,0.022081287,0.022430629,0.022779971,0.023129313,0.023478655,0.023827997,0.024177339,0.024526681,0.024876024,0.025225366,0.025574708,0.02592405,0.026273392,0.025925697,0.025578002,0.025230307,0.024882612,0.024534917,0.024187223,0.023839528,0.023491833,0.023144138,0.022796443,0.022448748,0.022101053,0.021753358,0.021405663,0.021057968,0.020710273,0.020362578,0.020014883,0.019667189,0.019319494
124,Ambient,CLOV,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Ambient,NONE,R4,G-50,T90,0,14.70128614,0.784972893,0.641011075,0.497049257,0.435665479,0.374281702,0.337081663,0.299881625,0.251674377,0.20346713,0.198703787,0.193940443,0.1891771,0.166378847,0.143580595,0.14181556,0.140050526,0.138285491,0.136520456,0.132801861,0.129083267,0.125364672,0.118088469,0.110812267,0.103536064,0.096259862,0.09229051,0.088321157,0.084351805,0.083059305,0.081766805,0.080474305,0.079181805,0.076238948,0.07329609,0.070353233,0.068559149,0.066765066,0.064970982,0.063176898,0.061382815,0.059588731,0.057794648,0.057794648,0.057794648,0.057794648,0.057794648,0.057794648,0.057794648,0.057794648,0.054280164,0.05076568,0.047251195,0.043736711,0.040222227,0.036707743,0.033193259,0.034243392,0.035293524,0.036343656,0.037393788,0.03844392,0.039494053,0.040544185,0.040422975,0.040301765,0.040180555,0.040059345,0.039938135,0.039816925,0.039695715,0.039574505,0.039453295,0.039332085,0.037973904,0.036615723,0.035257542,0.033899362,0.032541181,0.031183,0.029824819,0.029068307,0.028311794,0.027555282,0.02679877,0.026042258,0.025285746,0.024529233,0.025047724,0.025566214,0.026084705,0.026603195,0.027121686,0.027640176,0.028158667,0.02783186,0.027505053,0.027178246,0.026851439,0.026524632,0.026197826,0.025871019,0.025486385,0.025101752,0.024717119,0.024332486,0.023947852,0.023563219,0.023178586,0.023147832,0.023117079,0.023086325,0.023055572,0.023024818,0.022994065,0.022963311,0.022932558,0.022901804,0.023102968,0.02270064,0.022499476,0.022298312,0.022097148,0.021895984,0.02169482,0.021493656,0.021292492,0.021091328,0.020890164,0.020487835,0.020564139,0.020411532,0.020335228,0.020258924,0.02018262,0.020106316,0.019953709,0.019879686,0.019805663,0.01973164,0.019657618,0.019583595,0.019509572,0.019435549,0.019361527,0.018713142,0.018064757,0.017416372,0.016767987,0.016119602,0.015471217,0.014822832,0.014174447,0.014325708,0.01447697,0.014628231,0.014779493,0.014930754,0.015082016,0.015233278,0.015471635,0.015709992,0.01594835,0.016186707,0.016425064,0.016663422,0.016901779,0.017140136,0.017378494,0.017616851,0.017855208,0.018093566,0.018331923,0.017772647,0.01721337,0.016654094,0.016094817,0.015535541,0.014976264,0.014416988,0.013857711,0.013298435,0.012739158,0.012179882,0.011620605,0.011061329,0.010502052,0.009942776,0.0093835,0.008824223,0.008264947,0.00770567,0.007146394
128,Ambient,NONE,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Ambient,SHMX,R4,G-50,T90,0,12.44498883,0.966337587,0.77346455,0.580591513,0.500593913,0.420596313,0.380002941,0.33940957,0.290853224,0.242296878,0.241842745,0.241388612,0.240934479,0.211435336,0.181936193,0.178350447,0.1747647,0.171178953,0.167593207,0.162493557,0.157393907,0.152294258,0.143200925,0.134107593,0.125014261,0.115920928,0.113711052,0.111501175,0.109291299,0.108127918,0.106964538,0.105801157,0.104637777,0.099919894,0.095202011,0.090484128,0.088571131,0.086658134,0.084745138,0.082832141,0.080919145,0.079006148,0.077093152,0.077093152,0.077093152,0.077093152,0.077093152,0.077093152,0.077093152,0.077093152,0.072999662,0.068906173,0.064812684,0.060719195,0.056625705,0.052532216,0.048438727,0.04960473,0.050770732,0.051936735,0.053102738,0.054268741,0.055434743,0.056600746,0.056526274,0.056451802,0.056377329,0.056302857,0.056228385,0.056153913,0.05607944,0.056004968,0.055930496,0.055856023,0.053634546,0.051413069,0.049191592,0.046970114,0.044748637,0.04252716,0.040305683,0.040226608,0.040147533,0.040068457,0.039989382,0.039910307,0.039831232,0.039752157,0.040556536,0.041360914,0.042165293,0.042969672,0.04377405,0.044578429,0.045382807,0.044393764,0.043404721,0.042415677,0.041426634,0.040437591,0.039448547,0.038459504,0.037496037,0.03653257,0.035569103,0.034605636,0.033642169,0.032678702,0.031715235,0.031893337,0.032071439,0.032249541,0.032427644,0.032605746,0.032783848,0.032961951,0.033140053,0.033318155,0.033680156,0.032956155,0.032594154,0.032232154,0.031870153,0.031508153,0.031146153,0.030784152,0.030422152,0.030060151,0.029698151,0.02897415,0.028783977,0.029164322,0.029354494,0.029544667,0.029734839,0.029925012,0.030305356,0.030348485,0.030391613,0.030434742,0.03047787,0.030520999,0.030564128,0.030607256,0.030650385,0.029566518,0.028482652,0.027398785,0.026314919,0.025231053,0.024147186,0.02306332,0.021979453,0.022417299,0.022855144,0.02329299,0.023730835,0.02416868,0.024606526,0.025044371,0.025470523,0.025896676,0.026322828,0.02674898,0.027175133,0.027601285,0.028027437,0.028453589,0.028879742,0.029305894,0.029732046,0.030158199,0.030584351,0.030168169,0.029751987,0.029335805,0.028919623,0.028503441,0.028087259,0.027671077,0.027254894,0.026838712,0.02642253,0.026006348,0.025590166,0.025173984,0.024757802,0.02434162,0.023925438,0.023509256,0.023093074,0.022676892,0.02226071
132,Ambient,SHMX,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Ambient,WHCL,R4,G-50,T90,0,11.93265649,1.024340313,0.820197021,0.616053729,0.542382811,0.468711892,0.432105063,0.395498234,0.332199898,0.268901561,0.278813807,0.288726053,0.298638299,0.269052246,0.239466193,0.237328598,0.235191002,0.233053406,0.23091581,0.223670149,0.216424488,0.209178827,0.197339445,0.185500063,0.173660681,0.161821299,0.157207304,0.152593309,0.147979314,0.144718225,0.141457136,0.138196047,0.134934958,0.12797001,0.121005062,0.114040114,0.110642915,0.107245717,0.103848518,0.100451319,0.09705412,0.093656921,0.090259722,0.090259722,0.090259722,0.090259722,0.090259722,0.090259722,0.090259722,0.090259722,0.0832795,0.076299278,0.069319056,0.062338833,0.055358611,0.048378389,0.041398167,0.042276301,0.043154435,0.044032569,0.044910704,0.045788838,0.046666972,0.047545106,0.047277515,0.047009923,0.046742332,0.04647474,0.046207149,0.045939557,0.045671966,0.045404374,0.045136783,0.044869192,0.043244962,0.041620732,0.039996502,0.038372272,0.036748042,0.035123812,0.033499582,0.032916725,0.032333869,0.031751012,0.031168155,0.030585299,0.030002442,0.029419585,0.029734616,0.030049647,0.030364679,0.03067971,0.030994741,0.031309772,0.031624803,0.031121147,0.030617491,0.030113834,0.029610178,0.029106522,0.028602866,0.028099209,0.027476317,0.026853425,0.026230532,0.02560764,0.024984748,0.024361855,0.023738963,0.023842368,0.023945773,0.024049178,0.024152583,0.024255988,0.024359393,0.024462798,0.024566203,0.024669608,0.024994607,0.024344609,0.02401961,0.023694611,0.023369612,0.023044613,0.022719614,0.022394615,0.022069616,0.021744617,0.021419618,0.02076962,0.020760007,0.020779232,0.020788845,0.020798457,0.02080807,0.020817682,0.020836907,0.021021763,0.021206618,0.021391474,0.02157633,0.021761186,0.021946041,0.022130897,0.022315753,0.021680587,0.021045422,0.020410256,0.019775091,0.019139925,0.01850476,0.017869594,0.017234429,0.017371697,0.017508966,0.017646234,0.017783503,0.017920771,0.018058039,0.018195308,0.018579277,0.018963246,0.019347215,0.019731184,0.020115154,0.020499123,0.020883092,0.021267061,0.02165103,0.022035,0.022418969,0.022802938,0.023186907,0.022921609,0.02265631,0.022391012,0.022125713,0.021860415,0.021595116,0.021329818,0.021064519,0.020799221,0.020533922,0.020268624,0.020003325,0.019738027,0.019472728,0.01920743,0.018942132,0.018676833,0.018411535,0.018146236,0.017880938
136,Ambient,WHCL,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Ambient,WHEA,R4,G-50,T90,0,11.7181365,1.119240462,0.887638786,0.65603711,0.563006087,0.469975064,0.434378372,0.39878168,0.332606056,0.266430432,0.266174893,0.265919354,0.265663815,0.247780556,0.229897297,0.225848872,0.221800446,0.217752021,0.213703595,0.205803851,0.197904107,0.190004363,0.17902802,0.168051677,0.157075334,0.146098991,0.143957104,0.141815217,0.139673331,0.13796915,0.136264969,0.134560789,0.132856608,0.125718736,0.118580863,0.111442991,0.109877795,0.1083126,0.106747404,0.105182209,0.103617014,0.102051818,0.100486623,0.100486623,0.100486623,0.100486623,0.100486623,0.100486623,0.100486623,0.100486623,0.092981349,0.085476074,0.0779708,0.070465526,0.062960252,0.055454978,0.047949704,0.048218419,0.048487134,0.048755848,0.049024563,0.049293278,0.049561993,0.049830708,0.049262103,0.048693497,0.048124892,0.047556287,0.046987681,0.046419076,0.045850471,0.045281865,0.04471326,0.044144655,0.042129264,0.040113874,0.038098483,0.036083093,0.034067702,0.032052312,0.030036921,0.029639293,0.029241665,0.028844037,0.028446409,0.028048781,0.027651152,0.027253524,0.027136149,0.027018773,0.026901397,0.026784021,0.026666646,0.02654927,0.026431894,0.025780307,0.02512872,0.024477132,0.023825545,0.023173958,0.02252237,0.021870783,0.021786695,0.021702607,0.021618519,0.021534431,0.021450343,0.021366255,0.021282166,0.021156117,0.021030068,0.020904019,0.020777969,0.02065192,0.020525871,0.020399822,0.020273772,0.020147723,0.020201423,0.020094023,0.020040324,0.019986624,0.019932924,0.019879225,0.019825525,0.019771825,0.019718126,0.019664426,0.019610726,0.019503327,0.019669219,0.019337435,0.019171543,0.019005651,0.018839759,0.018673867,0.018342083,0.018402501,0.018462919,0.018523337,0.018583755,0.018644173,0.018704591,0.018765009,0.018825427,0.018381382,0.017937338,0.017493293,0.017049248,0.016605204,0.016161159,0.015717114,0.015273069,0.015712944,0.016152819,0.016592694,0.017032569,0.017472444,0.017912319,0.018352194,0.018547801,0.018743408,0.018939015,0.019134622,0.019330229,0.019525837,0.019721444,0.019917051,0.020112658,0.020308265,0.020503872,0.020699479,0.020895086,0.020625547,0.020356008,0.020086468,0.019816929,0.01954739,0.01927785,0.019008311,0.018738772,0.018469232,0.018199693,0.017930154,0.017660614,0.017391075,0.017121536,0.016851996,0.016582457,0.016312918,0.016043378,0.015773839,0.0155043
140,Ambient,WHEA,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Drought,CLOV,R4,G-50,T90,0,11.25172909,0.994429596,0.808583153,0.62273671,0.519412478,0.416088246,0.42726068,0.438433113,0.340871963,0.243310813,0.254812694,0.266314576,0.277816458,0.249777793,0.221739129,0.21786781,0.213996492,0.210125174,0.206253856,0.195137411,0.184020966,0.172904521,0.165882731,0.158860942,0.151839152,0.144817362,0.136896387,0.128975412,0.121054437,0.117640312,0.114226187,0.110812062,0.107397937,0.103149699,0.09890146,0.094653221,0.092910432,0.091167642,0.089424852,0.087682063,0.085939273,0.084196483,0.082453693,0.082453693,0.082453693,0.082453693,0.082453693,0.082453693,0.082453693,0.082453693,0.078015164,0.073576635,0.069138106,0.064699577,0.060261048,0.055822519,0.05138399,0.052213506,0.053043022,0.053872538,0.054702054,0.05553157,0.056361087,0.057190603,0.05683142,0.056472237,0.056113054,0.055753871,0.055394688,0.055035505,0.054676322,0.054317139,0.053957956,0.053598773,0.051709738,0.049820704,0.04793167,0.046042635,0.044153601,0.042264567,0.040375532,0.039268853,0.038162174,0.037055495,0.035948816,0.034842137,0.033735458,0.032628779,0.033413954,0.03419913,0.034984305,0.035769481,0.036554656,0.037339832,0.038125007,0.037552426,0.036979846,0.036407265,0.035834684,0.035262103,0.034689522,0.034116941,0.032343816,0.03057069,0.028797565,0.02702444,0.025251314,0.023478189,0.021705063,0.022405639,0.023106214,0.02380679,0.024507366,0.025207941,0.025908517,0.026609092,0.027309668,0.028010244,0.028109703,0.027910785,0.027811326,0.027711867,0.027612408,0.027512949,0.02741349,0.027314031,0.027214572,0.027115113,0.027015655,0.026816737,0.026899374,0.0267341,0.026651463,0.026568826,0.02648619,0.026403553,0.026238279,0.025942988,0.025647697,0.025352407,0.025057116,0.024761825,0.024466534,0.024171243,0.023875953,0.023627997,0.023380042,0.023132086,0.022884131,0.022636175,0.02238822,0.022140264,0.021892308,0.021815774,0.02173924,0.021662705,0.021586171,0.021509636,0.021433102,0.021356567,0.021432054,0.021507541,0.021583028,0.021658515,0.021734002,0.021809489,0.021884976,0.021960463,0.02203595,0.022111437,0.022186924,0.02226241,0.022337897,0.022105507,0.021873117,0.021640726,0.021408336,0.021175946,0.020943555,0.020711165,0.020478775,0.020246384,0.020013994,0.019781604,0.019549213,0.019316823,0.019084433,0.018852042,0.018619652,0.018387262,0.018154871,0.017922481,0.017690091
144,Drought,CLOV,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Drought,NONE,R4,G-50,T90,0,11.18021879,0.700725576,0.586751106,0.472776635,0.404398575,0.336020516,0.313540031,0.291059546,0.247299095,0.203538643,0.201343445,0.199148247,0.196953049,0.168645824,0.140338598,0.140779887,0.141221176,0.141662466,0.142103755,0.136065133,0.130026512,0.12398789,0.118598729,0.113209568,0.107820408,0.102431247,0.098826064,0.09522088,0.091615697,0.0887916,0.085967502,0.083143404,0.080319307,0.077701655,0.075084003,0.072466351,0.071426466,0.070386581,0.069346695,0.06830681,0.067266925,0.06622704,0.065187154,0.065187154,0.065187154,0.065187154,0.065187154,0.065187154,0.065187154,0.065187154,0.061285003,0.057382852,0.053480701,0.04957855,0.0456764,0.041774249,0.037872098,0.039043692,0.040215287,0.041386881,0.042558476,0.043730071,0.044901665,0.04607326,0.045957639,0.045842017,0.045726396,0.045610775,0.045495153,0.045379532,0.045263911,0.045148289,0.045032668,0.044917046,0.04318225,0.041447453,0.039712656,0.037977859,0.036243062,0.034508265,0.032773468,0.032151993,0.031530518,0.030909044,0.030287569,0.029666094,0.029044619,0.028423144,0.029082507,0.02974187,0.030401233,0.031060596,0.031719959,0.032379322,0.033038685,0.032518754,0.031998823,0.031478892,0.030958962,0.030439031,0.0299191,0.029399169,0.029067256,0.028735343,0.02840343,0.028071517,0.027739604,0.027407691,0.027075778,0.026812023,0.026548269,0.026284515,0.02602076,0.025757006,0.025493252,0.025229497,0.024965743,0.024701989,0.024820163,0.024583814,0.02446564,0.024347465,0.02422929,0.024111116,0.023992941,0.023874766,0.023756592,0.023638417,0.023520243,0.023283893,0.023590122,0.022977665,0.022671436,0.022365207,0.022058979,0.02175275,0.021140293,0.020958024,0.020775756,0.020593488,0.02041122,0.020228951,0.020046683,0.019864415,0.019682147,0.019278075,0.018874004,0.018469932,0.018065861,0.01766179,0.017257718,0.016853647,0.016449576,0.016715876,0.016982175,0.017248475,0.017514775,0.017781075,0.018047375,0.018313674,0.018286326,0.018258978,0.01823163,0.018204281,0.018176933,0.018149585,0.018122237,0.018094888,0.01806754,0.018040192,0.018012844,0.017985495,0.017958147,0.017897176,0.017836205,0.017775233,0.017714262,0.017653291,0.01759232,0.017531348,0.017470377,0.017409406,0.017348434,0.017287463,0.017226492,0.017165521,0.017104549,0.017043578,0.016982607,0.016921635,0.016860664,0.016799693,0.016738722
148,Drought,NONE,R4,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
