Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Initial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
124,control,CLOV,R4,G-00,T90,14920,0,14.30474742,28.17123935,41.99793048,55.7848208,70.50022323,86.14413779,101.9325303,117.8654009,132.1416859,144.7613854,157.6401025,170.7778372,184.1745894,197.1451551,209.6895343,222.2462492,234.8152998,247.3966862,259.9904083,272.4811097,284.8687906,297.1534508,308.8928675,320.0870408,330.7359706,340.839657,350.791885,360.5926545,370.2419657,379.8615643,389.4514502,399.0116235,408.5420841,417.7442958,426.6182585,435.1639723,443.6300318,452.0164368,460.3231874,468.5502836,476.6977254,484.7655128,492.7536458,500.4107657,507.7368723,514.7319657,521.3960459,527.729113,533.7311668,539.4022075,545.0397722,550.643861,556.2144739,561.7516109,567.255272,572.7254571,578.1621664,583.7146333,589.382858,595.1668404,601.0665805,607.0820783,613.2133338,619.460347,625.7280429,632.0164216,638.3254829,644.6552269,651.0056536,657.376763,663.7685551,670.1810298,676.6141873,683.0680275,689.4438512,695.7416585,701.9614493,708.1032236,714.1669815,720.152723,726.060448,731.8983086,737.666305,743.3644371,748.9927049,754.5511084,760.0396476,765.4583225,770.9194825,776.4231276,781.9692578,787.5578731,793.1889735,798.862559,804.5786296,810.1903236,815.6976411,821.1005819,826.3991461,831.5933337,836.6831448,841.6685792,846.5467613,851.317691,855.9813684,860.5377935,864.9869662,869.3288865,873.5635545,877.8311534,882.1316831,886.4651437,890.8315351,895.2308574,899.6631105,904.1282945,908.6264094,913.157455,917.7339983,922.2195464,926.659597,931.0541502,935.4032057,939.7067638,943.9648243,948.1773874,952.3444529,956.4660208,960.5420913,964.5271667,968.4864711,972.4973174,976.5339347,980.596323,984.6844822,988.7984123,992.9638843,997.1650982,1001.402054,1005.674751,1009.983191,1014.327372,1018.707295,1023.12296,1027.574367,1031.924268,1036.172663,1040.319552,1044.364935,1048.308813,1052.151184,1055.89205,1059.53141,1063.203917,1066.909571,1070.648372,1074.42032,1078.225415,1082.063657,1085.935047,1089.836824,1093.768989,1097.731542,1101.724484,1105.747813,1109.80153,1113.885635,1118.000128,1122.145009,1126.320277,1130.525934,1134.761979,1139.028412,1143.243053,1147.405903,1151.516961,1155.576227,1159.583703,1163.539386,1167.443278,1171.295379,1175.095688,1178.844205,1182.540931,1186.185866,1189.779009,1193.32036,1196.80992,1200.247688,1203.633665,1206.96785,1210.250244,1213.480846
126,control,NONE,R4,G-50,T90,11900,0,6.104392488,13.75434568,21.42938131,29.12949938,37.37567102,46.16789623,54.98471384,63.82612384,71.66790246,78.5100497,85.37307478,92.25697769,99.16175844,105.9373159,112.58365,119.285958,126.04424,132.858496,139.7287258,146.6273788,153.5544549,160.5099541,167.2797946,173.8639765,180.2624997,186.4753643,192.5635793,198.5271446,204.3660604,210.2422354,216.1556696,222.1063631,228.0943157,233.9780628,239.7576041,245.4329398,251.0694658,256.6671822,262.2260888,267.7461859,273.2274732,278.6699509,284.0736189,289.2816904,294.2941653,299.1110436,303.7323253,308.1580105,312.3880991,316.4225911,320.444148,324.4527699,328.4484567,332.4312084,336.4010251,340.3579067,344.3018533,348.3571414,352.5237713,356.8017428,361.1910559,365.6917106,370.3037071,375.0270451,379.7426124,384.450409,389.1504349,393.84269,398.5271744,403.203888,407.8728309,412.5340031,417.1874045,421.8330352,426.3706692,430.8003064,435.1219469,439.3355907,443.4412378,447.4388881,451.3285417,455.1277062,458.8363815,462.4545676,465.9822645,469.4194723,472.7661909,476.0224203,479.3801844,482.8394831,486.4003165,490.0626846,493.8265873,497.6920246,501.6589967,505.5869211,509.4757979,513.325627,517.1364086,520.9081425,524.6408289,528.3344676,531.9870696,535.5986349,539.1691635,542.6986555,546.1871107,549.6345292,553.0409111,556.4443439,559.8448278,563.2423627,566.6369487,570.0285856,573.4172736,576.8030126,580.1858027,583.5656437,586.9566353,590.3253258,593.6828658,597.0292554,600.3644944,603.6885829,607.0015208,610.3033083,613.5939453,616.8734317,620.1417677,623.3878026,626.6230754,629.8798724,633.1474315,636.4257528,639.7148362,643.0146817,646.3360514,649.6628559,652.9950952,656.3327692,659.675878,663.0244216,666.3783999,669.737813,673.1026609,676.3621074,679.5161525,682.5647963,685.5080388,688.34588,691.0783198,693.7053582,696.2269953,698.7746384,701.3482874,703.9479424,706.5736034,709.2252703,711.9029432,714.606622,717.3273136,720.0650179,722.8197349,725.5914647,728.3802072,731.1859625,734.0087305,736.8485112,739.7053047,742.5791109,745.4699298,748.3777615,751.3026059,754.2190866,757.1272034,760.0269564,762.9183455,765.8013709,768.6760325,771.5423302,774.4002642,777.2498343,780.0910406,782.9238831,785.7483618,788.5644767,791.3722278,794.1716151,796.9626385,799.7452982,802.519594,805.285526,808.0430943
128,control,NONE,R4,G-00,T90,12130,0,7.953012435,16.12544964,24.09892647,31.87344292,40.18942153,49.04686231,58.2563204,67.81779581,75.96909142,82.71020722,89.79891693,97.23522053,105.019118,112.4899384,119.6476816,126.941048,134.3700378,141.9346508,149.634887,157.3988436,165.2265204,173.1179176,180.5569321,187.5435639,194.0778131,200.1596797,206.1250129,211.9738127,217.7060791,223.6111441,229.6890078,235.9396701,242.363131,248.6087979,254.676671,260.5667501,266.4479048,272.3201349,278.1834406,284.0378218,289.8832785,295.7198107,301.5474184,307.2129176,312.7163084,318.0575907,323.2367645,328.2538298,333.1087867,337.801635,342.3594666,346.7822815,351.0700797,355.2228611,359.2406257,363.1233736,366.8711048,370.7873507,374.8721112,379.1253863,383.5471761,388.1374806,392.8962997,397.8236335,402.7347599,407.6296789,412.5083904,417.3708945,422.2171912,427.0472805,431.8611623,436.6588368,441.4403038,446.2055634,450.8287301,455.3098041,459.6487852,463.8456735,467.9004689,471.8131716,475.5837814,479.3018513,482.9673813,486.5803714,490.1408216,493.6487319,497.1041023,500.5069327,504.0175337,507.6359052,511.3620472,515.1959597,519.1376427,523.1870962,527.3443202,531.4441365,535.4865452,539.4715461,543.3991394,547.2693249,551.0821028,554.837473,558.5518643,562.2252768,565.8577104,569.4491651,572.999641,576.5091379,579.9776561,583.4208636,586.8387607,590.2313472,593.5986231,596.9405886,600.2572434,603.5485878,606.8146216,610.0553448,613.2979602,616.5367913,619.7737304,623.0087772,626.241932,629.4731946,632.7025651,635.9300435,639.1556297,642.3793238,645.6011258,648.8191435,652.0557072,655.255179,658.4361049,661.5984849,664.7423189,667.8676071,670.9558034,674.0095615,677.0288813,680.0137629,682.9642063,685.8802115,688.7617784,691.6089071,694.4215976,697.1829999,699.893114,702.55194,705.1594777,707.7157274,710.2206888,712.6743621,715.0767472,717.5267692,720.024428,722.5697236,725.1626561,727.8032255,730.4914317,733.2272747,735.9908594,738.7821858,741.6012537,744.4480633,747.3226146,750.2249075,753.154942,756.1127182,759.098236,762.1114955,765.1524966,768.2212393,771.3177237,774.3752855,777.3939248,780.3736416,783.3144358,786.2163075,789.0792567,791.9032833,794.6883874,797.4345689,800.1418279,802.8101644,805.4395784,808.0300698,810.5816386,813.094285,815.5680088,818.00281,820.3986888,822.755645,825.0736786
130,control,SHMX,R4,G-50,T90,16240,0,18.72641006,36.12715598,53.15897774,69.82187536,87.199639,105.2922687,123.9389038,143.1395442,159.938628,174.3361551,188.7973411,203.3221861,217.9106901,231.7298346,244.7796196,257.7127999,270.5293757,283.2293468,295.8127132,308.3767306,320.9213988,333.4467179,345.366078,356.6794793,367.3869217,377.4884051,387.5186653,397.4777022,407.3655159,417.3471448,427.4225891,437.5918487,447.8549236,458.0318997,468.1227771,478.1275558,488.019492,497.7985857,507.4648368,517.0182454,526.4588116,535.7865351,545.0014162,553.8606118,562.364122,570.5119466,578.3040858,585.7405395,592.8213077,599.5463905,606.1516872,612.6371977,619.0029221,625.2488604,631.3750125,637.3813786,643.2679585,649.347668,655.6205071,662.0864759,668.7455742,675.5978022,682.6431598,689.8816469,697.0923399,704.2752386,711.4303431,718.5576533,725.6571693,732.728891,739.7728186,746.7889518,753.7772909,760.7378357,767.453025,773.922859,780.1473375,786.1264606,791.8602283,797.3486405,802.5916973,807.8252732,813.0493682,818.2639823,823.4691154,828.6647676,833.8509389,839.0276293,844.3248198,849.7425106,855.2807016,860.9393928,866.7185843,872.6182759,878.6384678,884.5622928,890.3897509,896.1208421,901.7555665,907.293924,912.7359147,918.0815384,923.3047211,928.4054626,933.383763,938.2396223,942.9730405,947.5840175,952.0725534,956.5883157,961.1313042,965.7015192,970.2989604,974.9236281,979.575522,984.2546423,988.9609889,993.6945619,998.4585507,1003.161708,1007.834449,1012.476775,1017.088684,1021.670178,1026.221256,1030.741918,1035.232165,1039.691995,1044.12141,1048.489993,1052.841724,1057.227159,1061.629444,1066.04858,1070.484568,1074.937406,1079.423947,1083.908458,1088.390937,1092.871385,1097.349802,1101.826189,1106.300544,1110.772869,1115.243162,1119.556087,1123.711641,1127.709826,1131.550642,1135.234088,1138.760165,1142.128872,1145.34021,1148.678094,1152.142524,1155.7335,1159.451023,1163.295092,1167.265707,1171.362868,1175.496711,1179.667234,1183.874438,1188.118324,1192.39889,1196.716138,1201.070066,1205.460676,1209.887966,1214.351938,1218.85259,1223.389924,1227.963939,1232.484379,1236.951244,1241.364534,1245.72425,1250.030391,1254.282957,1258.481949,1262.627366,1266.719208,1270.757475,1274.742168,1278.673286,1282.550829,1286.374797,1290.145191,1293.86201,1297.525254,1301.134923,1304.691018,1308.193538
132,control,SHMX,R4,G-00,T90,15850,0,16.03109518,32.23386642,48.47125998,64.74327585,81.87683686,99.87194299,118.2604007,137.0422099,153.7774976,168.4662637,183.3951129,198.564045,213.9730601,227.9352282,240.4505493,253.0887554,265.8498465,278.7338226,291.7406836,304.4144323,316.7550684,328.7625921,340.3944395,351.6506106,362.5311053,373.0359237,383.4137758,393.6646616,403.788581,413.8981807,423.9934608,434.0744211,444.1410618,454.1146909,463.9953086,473.7829146,483.4624274,493.0338468,502.4971728,511.8524055,521.0995448,530.2385908,539.2695434,547.8935512,556.1106143,563.9207325,571.3239059,578.3201346,584.9094184,591.0917575,597.2205914,603.2959202,609.317744,615.2860626,621.2008761,627.0621846,632.8699879,638.8111512,644.8856745,651.0935577,657.434801,663.9094042,670.5173674,677.2586905,683.9865303,690.7008868,697.4017598,704.0891495,710.7630558,717.4234788,724.0704184,730.7038746,737.3238474,743.9303369,750.360785,756.6151919,762.6935575,768.5958818,774.3221648,779.8724066,785.246607,790.552161,795.7890687,800.9573299,806.0569447,811.0879132,816.0502352,820.9439108,825.9753678,831.1446062,836.4516261,841.8964273,847.4790099,853.1993739,859.0575194,864.8682796,870.6316547,876.3476447,882.0162495,887.6374691,893.2113036,898.7377529,904.1838457,909.5495821,914.8349619,920.0399852,925.1646521,930.2089624,935.1729162,940.1354559,945.0965814,950.0562928,955.01459,959.9714731,964.926942,969.8809968,974.8336373,979.7848638,984.7362418,989.6873167,994.63824,999.5890117,1004.539632,1009.4901,1014.440417,1019.390583,1024.340597,1029.290459,1034.24017,1039.189577,1044.176695,1049.088392,1053.962378,1058.798654,1063.597219,1068.358073,1073.043506,1077.730195,1082.418141,1087.107344,1091.797803,1096.489519,1101.182492,1105.876721,1110.572207,1115.152736,1119.618307,1123.96892,1128.204575,1132.325273,1136.331014,1140.221797,1143.997622,1147.79769,1151.622001,1155.470555,1159.343352,1163.240391,1167.161674,1171.107199,1175.112886,1179.178736,1183.304747,1187.490921,1191.737256,1196.043753,1200.410413,1204.837234,1209.324218,1213.871363,1218.478671,1223.14614,1227.873772,1232.549313,1237.172764,1241.744125,1246.263396,1250.730577,1255.145668,1259.508669,1263.819579,1268.0784,1272.28513,1276.43977,1280.54232,1284.59278,1288.59115,1292.53743,1296.431619,1300.273719,1304.063728,1307.801647,1311.487476
134,control,WHCL,R4,G-50,T90,14980,0,20.3572891,38.767225,56.90384531,74.76715004,94.95136333,117.4564852,138.7525871,158.8396692,176.8534036,192.7937905,209.1646426,225.9659602,243.1977431,260.0512386,276.5264469,292.9731097,309.3912269,325.7807986,342.1418247,358.3693735,374.4634448,390.4240387,405.3983929,419.3865075,432.3883824,444.4040176,456.2008142,467.7787721,479.1378913,490.6309416,502.2579231,514.0188357,525.9136794,537.4730559,548.696965,559.5854069,570.432586,581.2385025,592.0031564,602.7265476,613.4086761,624.049542,634.6491452,644.655837,654.0696173,662.8904861,671.1184435,678.7534895,685.795624,692.2448471,698.5894169,704.8293336,710.9645971,716.9952074,722.9211646,728.7424685,734.4591193,740.300155,746.2655757,752.3553814,758.5695721,764.9081477,771.3711084,777.958454,784.534973,791.1006656,797.6555315,804.1995709,810.7327838,817.2551701,823.7667298,830.267463,836.7573697,843.2364498,849.5350999,855.6533201,861.5911103,867.3484705,872.9254008,878.3219011,883.5379714,888.6652621,893.7037731,898.6535044,903.5144561,908.2866281,912.9700205,917.5646332,922.2502102,927.0267516,931.8942574,936.8527275,941.902162,947.0425608,952.273924,957.4638313,962.6122828,967.7192784,972.7848181,977.8089019,982.7915299,987.732702,992.5727995,997.3118225,1001.949771,1006.486645,1010.922444,1015.257168,1019.490818,1023.744376,1028.017843,1032.311217,1036.624499,1040.95769,1045.310789,1049.683796,1054.07671,1058.489534,1062.936763,1067.31518,1071.659189,1075.968793,1080.243989,1084.484779,1088.691162,1092.863139,1097.000708,1101.103872,1105.172628,1109.172571,1113.166929,1117.172458,1121.183573,1125.200274,1129.222561,1133.250433,1137.289478,1141.354171,1145.444512,1149.560501,1153.70214,1157.869426,1162.062361,1166.280944,1170.525176,1174.673072,1178.724633,1182.679857,1186.538746,1190.3013,1193.967517,1197.537399,1201.010946,1204.535851,1208.112114,1211.739736,1215.418717,1219.149056,1222.930753,1226.763809,1230.653826,1234.600803,1238.604741,1242.665639,1246.783497,1250.958316,1255.190095,1259.478834,1263.824534,1268.227195,1272.686816,1277.203397,1281.776938,1286.304659,1290.786558,1295.222636,1299.612892,1303.957327,1308.255941,1312.508734,1316.715705,1320.876855,1324.992183,1329.06169,1333.085376,1337.063241,1340.995284,1344.881507,1348.721907,1352.516487,1356.265245,1359.968182,1363.625297
136,control,WHCL,R4,G-00,T90,14730,0,17.63716488,35.33686743,52.25936523,68.4046583,86.16372768,105.5365734,124.0184921,141.6094838,156.7843127,169.5429787,182.1693643,194.6634694,207.0252942,219.3148273,231.5320688,243.6935402,255.7992414,267.8491725,279.8433335,291.9885936,304.2849527,316.7324111,328.5999758,339.887647,350.5954247,360.7233088,370.7944377,380.8088113,390.7664297,400.9039323,411.2213193,421.7185904,432.3957459,442.9700453,453.4414885,463.8100757,474.0510009,484.164264,494.149865,504.0078041,513.7380811,523.340696,532.815649,541.9588491,550.7702963,559.2499908,567.3979324,575.2141213,582.6985573,589.8512405,596.786076,603.5030637,610.0022038,616.2834962,622.3469409,628.192538,633.8202873,639.6244654,645.6050724,651.7621083,658.095573,664.6054666,671.291789,678.1545403,684.9649175,691.7229207,698.4285499,705.0818051,711.6826862,718.2311933,724.7273263,731.1710853,737.5624703,743.9014813,750.0815773,756.1027585,761.9650247,767.6683759,773.2128123,778.5983337,783.8249402,789.0073634,794.1456033,799.2396598,804.289533,809.2952229,814.2567294,819.1740526,824.1808717,829.2771865,834.4629971,839.7383035,845.1031056,850.5574036,856.1011973,861.6064147,867.0730556,872.5011202,877.8906083,883.2415201,888.5538554,893.8276143,899.0396533,904.1899724,909.2785716,914.3054509,919.2706103,924.1740498,929.0157694,933.8506033,938.6785514,943.4996138,948.3137905,953.1210814,957.9214867,962.7150062,967.50164,972.281388,977.0879809,981.8408842,986.5669427,991.2661565,995.9385254,1000.58405,1005.202729,1009.794564,1014.359554,1018.897699,1023.408999,1027.86661,1032.343609,1036.781832,1041.200667,1045.600114,1049.980173,1054.340844,1058.66274,1062.984072,1067.304839,1071.625043,1075.944684,1080.26376,1084.582273,1088.900221,1093.217606,1097.457729,1101.620591,1105.706191,1109.714529,1113.645606,1117.499421,1121.275974,1124.975266,1128.764446,1132.643516,1136.612474,1140.671322,1144.820058,1149.058684,1153.387199,1157.748677,1162.143118,1166.570522,1171.03089,1175.524222,1180.050516,1184.609774,1189.201995,1193.82718,1198.485328,1203.176439,1207.900514,1212.657552,1217.356549,1221.997505,1226.580421,1231.105296,1235.57213,1239.980924,1244.331676,1248.624388,1252.85906,1257.03569,1261.15428,1265.214829,1269.217338,1273.161805,1277.048232,1280.876619,1284.646964,1288.359269,1292.013533,1295.609756
138,control,WHEA,R4,G-50,T90,15240,0,27.62537893,52.72912255,77.2194787,101.0964474,125.5124476,150.4674794,175.8084759,201.5354372,223.3844748,241.3555888,259.5526713,277.9757223,296.6247418,314.9099813,332.8314406,350.6407908,368.3380317,385.9231634,403.3961859,420.5936938,437.5156872,454.1621662,469.9737609,484.9504714,499.0922977,512.3992397,525.5955753,538.6813043,551.6564268,564.6044925,577.5255012,590.4194531,603.2863481,615.7859107,627.9181409,639.6830388,651.3347493,662.8732723,674.2986078,685.6107559,696.8097165,707.8954897,718.8680755,729.3309676,739.2841661,748.7276709,757.6614821,766.0855997,774.0000236,781.4047538,788.6824071,795.8329833,802.8564826,809.7529049,816.5222502,823.1645184,829.6797097,836.3180627,843.0795773,849.9642537,856.9720917,864.1030913,871.3572527,878.7345757,886.0756753,893.3805516,900.6492044,907.8816339,915.0778399,922.2378225,929.3615818,936.4491176,943.5004301,950.5155191,957.2586529,963.7298314,969.9290546,975.8563225,981.5116352,986.8949926,992.0063947,997.1146087,1002.219635,1007.321472,1012.420122,1017.515584,1022.607857,1027.696943,1032.779686,1037.856088,1042.926148,1047.989866,1053.047242,1058.098277,1063.142969,1068.105723,1072.986539,1077.785417,1082.502356,1087.137357,1091.690419,1096.161544,1100.643478,1105.136223,1109.639779,1114.154145,1118.679321,1123.215308,1127.762105,1132.243915,1136.660739,1141.012576,1145.299426,1149.52129,1153.678167,1157.770057,1161.796961,1165.758877,1169.698514,1173.682711,1177.689188,1181.717946,1185.768985,1189.842303,1193.937903,1198.055782,1202.195942,1206.358383,1210.543103,1214.772385,1219.056504,1223.230948,1227.350555,1231.415326,1235.425259,1239.380355,1243.225777,1247.088087,1250.967286,1254.863374,1258.77635,1262.706215,1266.652968,1270.616609,1274.597139,1278.508538,1282.350807,1286.123944,1289.827951,1293.462827,1297.028571,1300.525185,1303.952669,1307.475031,1311.092274,1314.804396,1318.611397,1322.513279,1326.51004,1330.60168,1334.720493,1338.866476,1343.039631,1347.239958,1351.467456,1355.722125,1360.003966,1364.312979,1368.649163,1373.012518,1377.403045,1381.820744,1386.265613,1390.656071,1394.992116,1399.273748,1403.500967,1407.673774,1411.792169,1415.856151,1419.86572,1423.820877,1427.721621,1431.567953,1435.359872,1439.097378,1442.780472,1446.409153,1449.983422,1453.503278,1456.968722,1460.379753,1463.736372
140,control,WHEA,R4,G-00,T90,14700,0,24.95898784,48.65940352,72.07706509,95.21197255,117.7947359,139.8253552,162.6385402,186.2342909,207.3227248,225.9038418,244.873032,264.2302955,283.9756322,302.6394703,320.2218096,337.7373556,355.1861083,372.5680676,389.8832336,406.8231296,423.3877556,439.5771115,455.4479634,471.0003111,486.2341547,501.1494942,515.1515311,528.2402654,540.4156971,552.5419642,564.6190667,576.6470045,588.6257778,599.8529079,610.3283949,620.0522388,629.9233164,639.9416275,650.1071723,660.4199507,670.8799628,681.4872084,692.2416877,702.4633967,712.1523352,721.3085034,729.9319012,738.0225286,745.5803856,752.6054723,759.5826812,766.5120125,773.3934661,780.2270421,787.0127404,793.7505609,800.4405038,807.2445942,814.162832,821.1952172,828.3417499,835.60243,842.9772576,850.4662326,857.9047101,865.2926901,872.6301726,879.9171575,887.153645,894.3396349,901.4751273,908.5601222,915.5946196,922.5786194,929.3325285,935.8563466,942.1500739,948.2137104,954.047256,959.6507108,965.0240747,970.2190309,975.2355794,980.0737201,984.7334531,989.2147784,993.517696,997.6422058,1001.917394,1006.34326,1010.919804,1015.647026,1020.524926,1025.553505,1030.732761,1035.773854,1040.676784,1045.441551,1050.068154,1054.556594,1058.90687,1063.118984,1067.2808,1071.392321,1075.453544,1079.464471,1083.425102,1087.335436,1091.195473,1095.123463,1099.119406,1103.1833,1107.315147,1111.514947,1115.782699,1120.118404,1124.522061,1128.99367,1133.49205,1137.936889,1142.354956,1146.746252,1151.110778,1155.448532,1159.759515,1164.043727,1168.301169,1172.531839,1176.735738,1180.886095,1185.027175,1189.18681,1193.355722,1197.533911,1201.721378,1205.918121,1210.13342,1214.295551,1218.404515,1222.460311,1226.462939,1230.412401,1234.308694,1238.151821,1241.941779,1245.638606,1249.2423,1252.752862,1256.170292,1259.494589,1262.725754,1265.863787,1268.908687,1272.039591,1275.256499,1278.559411,1281.948327,1285.423247,1288.98417,1292.631097,1296.274781,1299.915221,1303.552418,1307.186371,1310.817081,1314.444547,1318.068769,1321.689748,1325.307484,1328.921976,1332.533224,1336.141229,1339.74599,1343.343212,1346.932895,1350.515039,1354.089644,1357.65671,1361.216236,1364.768224,1368.312672,1371.849581,1375.378951,1378.900782,1382.415074,1385.921827,1389.42104,1392.912715,1396.39685,1399.873447,1403.342504,1406.804022,1410.258001
142,drought,CLOV,R4,G-50,T90,15690,0,21.19652896,38.08563125,55.323175,72.90916023,90.09999007,106.8956645,126.8774325,150.045294,169.349331,184.7895436,201.4781828,219.4152485,238.6007409,256.8334947,274.1135099,291.3312407,308.486687,325.5798488,342.6107261,358.9603666,374.6287702,389.6159369,404.2456926,418.5180373,432.4329711,445.9904939,459.0880403,471.7256103,483.9032038,495.9021416,507.7224236,519.3640499,530.8270205,542.0889972,553.14998,564.0099689,574.8546879,585.684137,596.4983161,607.2972254,618.0808647,628.8492341,639.6023336,649.8619308,659.6280259,668.9006187,677.6797093,685.9652976,693.7573838,701.0559677,708.2978471,715.483022,722.6114924,729.6832583,736.6983197,743.6566766,750.558329,757.6235737,764.8524106,772.2448398,779.8008613,787.520475,795.403681,803.4504793,811.4775823,819.4849901,827.4727026,835.4407199,843.389042,851.3176688,859.2266004,867.1158367,874.9853779,882.8352237,890.4542252,897.8423823,904.9996951,911.9261634,918.6217874,925.086567,931.3205022,937.4194778,943.3834937,949.21255,954.9066467,960.4657837,965.8899611,971.1791788,976.609781,982.1817676,987.8951385,993.7498939,999.7460338,1005.883558,1012.162467,1018.385643,1024.553088,1030.6648,1036.720781,1042.721029,1048.665546,1054.55433,1060.154638,1065.466471,1070.489827,1075.224708,1079.671113,1083.829042,1087.698495,1091.678614,1095.769397,1099.970846,1104.282961,1108.70574,1113.239186,1117.883296,1122.638072,1127.503513,1132.363503,1137.234395,1142.110737,1146.992529,1151.879772,1156.772466,1161.67061,1166.574205,1171.48325,1176.397746,1181.317692,1186.24854,1191.196586,1196.110235,1201.006684,1205.885934,1210.747985,1215.592837,1220.40329,1225.170451,1229.894319,1234.574895,1239.212178,1243.806169,1248.356867,1252.864272,1257.328385,1261.754393,1266.142294,1270.492091,1274.803781,1279.077367,1283.312847,1287.510221,1291.66949,1295.828538,1299.987367,1304.145974,1308.304362,1312.462529,1316.620475,1320.778202,1324.938092,1329.100148,1333.264367,1337.430751,1341.5993,1345.770013,1349.94289,1354.117932,1358.295139,1362.47451,1366.656045,1370.839745,1375.025609,1379.17262,1383.280779,1387.350085,1391.380539,1395.37214,1399.324888,1403.238784,1407.113827,1410.950018,1414.747356,1418.505841,1422.225473,1425.906253,1429.548181,1433.151255,1436.715477,1440.240847,1443.727363,1447.175027,1450.583839
144,drought,CLOV,R4,G-00,T90,15460,0,17.62910382,33.55532588,48.75469595,63.22721402,77.66565797,92.07002782,106.6376315,121.3684689,135.2114654,148.1666209,161.3150946,174.6568866,188.1919968,201.493704,214.5620081,227.315836,239.7551877,251.8800631,263.6904622,275.2045883,286.4224414,297.3440214,307.9693428,318.2984058,328.3312101,338.067756,347.4163972,356.3771338,364.9499657,373.4591647,381.9047307,390.2866637,398.6049638,406.774058,414.7939462,422.6646286,430.4601296,438.1804491,445.8255872,453.3955439,460.8903191,468.3099129,475.6543252,482.6635263,489.337516,495.6762944,501.6798615,507.3482173,512.6813618,517.679295,523.7960997,531.0317759,539.3863236,548.8597428,559.4520336,571.1631959,583.9932297,596.3549386,608.2483226,619.6733817,630.6301158,641.1185251,651.1386095,660.690369,670.0419797,679.1934417,688.1447549,696.8959193,705.446935,713.7978019,721.9485201,729.8990895,737.6495101,745.199782,752.642146,759.976602,767.2031502,774.3217904,781.3325227,788.2353471,795.0302636,801.6821722,808.1910727,814.5569653,820.7798498,826.8597264,832.7965951,838.5904557,844.4857814,850.4825721,856.5808278,862.7805485,869.0817342,875.484385,881.9885008,888.4684351,894.9241879,901.3557592,907.763149,914.1463573,920.5053842,926.8402295,933.0607876,939.1670585,945.1590422,951.0367387,956.800148,962.44927,967.9841048,973.5639853,979.1889115,984.8588833,990.5739008,996.3339639,1002.139073,1007.989227,1013.884427,1019.824673,1025.813676,1031.705165,1037.547897,1043.341871,1049.087089,1054.78355,1060.431253,1066.0302,1071.580389,1077.081821,1082.534497,1087.889658,1093.267746,1098.59998,1103.909288,1109.195669,1114.459124,1119.699652,1124.894326,1129.976329,1134.945659,1139.802318,1144.546305,1149.17762,1153.696263,1158.102234,1162.395534,1166.696601,1171.005438,1175.322042,1179.646415,1183.978557,1188.318467,1192.666145,1197.021592,1201.376301,1205.730272,1210.083505,1214.436,1218.787757,1223.138776,1227.489058,1231.825159,1236.147079,1240.45482,1244.748381,1249.027761,1253.292962,1257.543982,1261.780822,1266.003483,1270.211963,1274.406262,1278.586382,1282.752322,1286.888352,1290.994472,1295.070683,1299.116983,1303.133374,1307.119856,1311.076427,1315.003089,1318.899842,1322.766684,1326.603617,1330.41064,1334.187753,1337.934957,1341.652251,1345.339635,1348.99711,1352.624675,1356.22233,1359.790075
