Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Initial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
122,control,CLOV,R4,G-50,T90,15320,0,30.69922362,17.41999072,16.62662819,15.83326566,15.96015825,16.08705084,15.76358264,15.44011443,13.81332136,12.18652829,12.43966595,12.69280362,12.94594129,11.60122039,11.60122039,11.67771059,11.75420079,11.830691,11.9071812,11.57603046,11.24487972,10.91372899,10.53432157,10.15491415,9.775506732,9.396099314,9.364882336,9.333665357,9.302448379,9.392869959,9.48329154,9.57371312,9.6641347,9.30044668,8.936758661,8.573070641,8.534153956,8.495237271,8.456320586,8.417403901,8.378487217,8.339570532,8.300653847,7.976775054,7.652896262,7.329017469,7.005138677,6.681259885,6.357381092,6.0335023,6.012458273,5.991414246,5.970370219,5.949326192,5.928282166,5.907238139,5.886194112,6.010602827,6.135011542,6.259420257,6.383828972,6.508237687,6.632646401,6.757055116,6.715783069,6.674511022,6.633238975,6.591966927,6.55069488,6.509422833,6.468150786,6.426878739,6.385606691,6.344334644,6.265300121,6.186265598,6.107231074,6.028196551,5.949162028,5.870127504,5.791092981,5.676448289,5.561803596,5.447158904,5.332514212,5.217869519,5.103224827,4.988580135,5.021655162,5.054730189,5.087805216,5.120880243,5.15395527,5.187030297,5.220105324,5.266196268,5.312287212,5.358378155,5.404469099,5.450560042,5.496650986,5.54274193,5.355671539,5.168601148,4.981530757,4.794460366,4.607389974,4.420319583,4.233249192,4.262517729,4.291786266,4.321054803,4.35032334,4.379591876,4.408860413,4.43812895,4.467397487,4.496666024,4.523657781,4.469674266,4.442682509,4.415690751,4.388698994,4.361707236,4.334715479,4.307723721,4.280731964,4.253740207,4.226748449,4.172764934,4.159146545,4.186383323,4.200001713,4.213620102,4.227238491,4.24085688,4.268093659,4.257634381,4.247175102,4.236715824,4.226256546,4.215797268,4.20533799,4.194878711,4.184419433,4.117009457,4.04959948,3.982189503,3.914779527,3.84736955,3.779959574,3.712549597,3.645139621,3.67579401,3.706448399,3.737102788,3.767757177,3.798411565,3.829065954,3.859720343,3.906216492,3.95271264,3.999208788,4.045704936,4.092201084,4.138697233,4.185193381,4.231689529,4.278185677,4.324681825,4.371177974,4.417674122,4.46417027,4.408410434,4.352650597,4.296890761,4.241130924,4.185371088,4.129611251,4.073851414,4.018091578,3.962331741,3.906571905,3.850812068,3.795052232,3.739292395,3.683532559,3.627772722,3.572012886,3.516253049,3.460493213,3.404733376,3.34897354
124,control,CLOV,R4,G-00,T90,14920,0,14.30474742,13.86649193,13.82669113,13.78689032,14.71540244,15.64391455,15.78839256,15.93287057,14.27628503,12.61969949,12.87871708,13.13773467,13.39675226,12.54437915,12.54437915,12.55671489,12.56905062,12.58138636,12.59372209,12.49070147,12.38768084,12.28466021,11.73941675,11.19417329,10.64892983,10.10368636,9.952227974,9.800769584,9.649311195,9.619598552,9.58988591,9.560173268,9.530460625,9.202211686,8.873962747,8.545713809,8.46605941,8.386405011,8.306750612,8.227096214,8.147441815,8.067787416,7.988133018,7.657119821,7.326106625,6.995093429,6.664080232,6.333067036,6.00205384,5.671040643,5.637564729,5.604088815,5.570612901,5.537136988,5.503661074,5.47018516,5.436709246,5.552466958,5.668224669,5.783982381,5.899740093,6.015497804,6.131255516,6.247013228,6.267695922,6.288378616,6.30906131,6.329744004,6.350426698,6.371109393,6.391792087,6.412474781,6.433157475,6.453840169,6.375823715,6.297807261,6.219790808,6.141774354,6.0637579,5.985741446,5.907724992,5.837860691,5.76799639,5.69813209,5.628267789,5.558403488,5.488539188,5.418674887,5.461159992,5.503645096,5.546130201,5.588615306,5.631100411,5.673585515,5.71607062,5.611694021,5.507317422,5.402940823,5.298564223,5.194187624,5.089811025,4.985434426,4.878182082,4.770929739,4.663677395,4.556425052,4.449172708,4.341920364,4.234668021,4.267598872,4.300529724,4.333460575,4.366391426,4.399322277,4.432253129,4.46518398,4.498114831,4.531045683,4.576543207,4.485548159,4.440050635,4.394553111,4.349055587,4.303558063,4.258060539,4.212563015,4.167065491,4.121567967,4.076070443,3.985075395,3.959304448,4.010846343,4.03661729,4.062388238,4.088159185,4.113930132,4.165472027,4.201213872,4.236955718,4.272697563,4.308439408,4.344181253,4.379923099,4.415664944,4.451406789,4.349900919,4.248395048,4.146889178,4.045383308,3.943877437,3.842371567,3.740865697,3.639359826,3.672506897,3.705653968,3.738801039,3.771948109,3.80509518,3.838242251,3.871389321,3.901777276,3.93216523,3.962553185,3.992941139,4.023329094,4.053717048,4.084105003,4.114492957,4.144880912,4.175268866,4.205656821,4.236044775,4.26643273,4.214641206,4.162849681,4.111058157,4.059266633,4.007475108,3.955683584,3.90389206,3.852100536,3.800309011,3.748517487,3.696725963,3.644934439,3.593142914,3.54135139,3.489559866,3.437768341,3.385976817,3.334185293,3.282393769,3.230602244
126,control,NONE,R4,G-50,T90,11900,0,20.80567863,8.434926088,8.316046706,8.197167324,8.681837119,9.166506915,9.153899268,9.141291622,8.093452997,7.045614372,7.061728865,7.077843359,7.093957852,6.789914694,6.789914694,6.844123607,6.89833252,6.952541433,7.006750346,7.031454848,7.05615935,7.080863852,6.887928998,6.694994144,6.50205929,6.309124435,6.180505477,6.051886519,5.92326756,5.959234294,5.995201029,6.031167763,6.067134497,5.959985968,5.852837438,5.745688908,5.705085162,5.664481415,5.623877668,5.583273921,5.542670174,5.502066427,5.46146268,5.262918497,5.064374314,4.865830131,4.667285948,4.468741765,4.270197582,4.071653399,4.058151456,4.044649514,4.031147572,4.017645629,4.004143687,3.990641745,3.977139802,4.089531579,4.201923356,4.314315133,4.42670691,4.539098687,4.651490464,4.763882241,4.755990295,4.748098349,4.740206403,4.732314457,4.724422511,4.716530565,4.70863862,4.700746674,4.692854728,4.684962782,4.575607875,4.466252968,4.356898062,4.247543155,4.138188248,4.028833342,3.919478435,3.828232753,3.73698707,3.645741388,3.554495705,3.463250023,3.372004341,3.280758658,3.382811806,3.484864953,3.586918101,3.688971248,3.791024396,3.893077543,3.995130691,3.955756268,3.916381845,3.877007422,3.837632999,3.798258576,3.758884153,3.719509731,3.678088401,3.636667072,3.595245743,3.553824414,3.512403085,3.470981756,3.429560427,3.426580697,3.423600967,3.420621237,3.417641507,3.414661777,3.411682047,3.408702317,3.405722587,3.402742857,3.414094532,3.391391181,3.380039505,3.368687829,3.357336154,3.345984478,3.334632802,3.323281127,3.311929451,3.300577775,3.289226099,3.266522748,3.255836933,3.277208563,3.287894377,3.298580192,3.309266007,3.319951821,3.341323451,3.346684191,3.352044931,3.357405672,3.362766412,3.368127152,3.373487893,3.378848633,3.384209373,3.278159646,3.17210992,3.066060193,2.960010466,2.85396074,2.747911013,2.641861286,2.535811559,2.561968781,2.588126002,2.614283223,2.640440444,2.666597666,2.692754887,2.718912108,2.736163204,2.753414299,2.770665395,2.78791649,2.805167585,2.822418681,2.839669776,2.856920872,2.874171967,2.891423063,2.908674158,2.925925254,2.943176349,2.934253262,2.925330175,2.916407088,2.907484001,2.898560914,2.889637827,2.88071474,2.871791653,2.862868566,2.853945479,2.845022392,2.836099305,2.827176218,2.818253131,2.809330043,2.800406956,2.791483869,2.782560782,2.773637695,2.764714608
128,control,NONE,R4,G-00,T90,12130,0,7.953012435,8.172437205,7.973476829,7.774516452,8.315978612,8.857440772,9.209458091,9.56147541,8.151295609,6.741115808,7.088709704,7.4363036,7.783897497,7.157743198,7.157743198,7.293366463,7.428989728,7.564612993,7.700236258,7.763956553,7.827676848,7.891397143,7.439014498,6.986631853,6.534249207,6.081866562,5.965333185,5.848799808,5.73226643,5.905065044,6.077863658,6.250662272,6.423460886,6.245666969,6.067873052,5.890079136,5.881154647,5.872230159,5.863305671,5.854381183,5.845456695,5.836532207,5.827607719,5.66549924,5.503390761,5.341282282,5.179173803,5.017065324,4.854956845,4.692848366,4.557831625,4.422814883,4.287798141,4.1527814,4.017764658,3.882747916,3.747731175,3.916245835,4.084760496,4.253275157,4.421789817,4.590304478,4.758819139,4.927333799,4.911126378,4.894918957,4.878711536,4.862504115,4.846296694,4.830089273,4.813881852,4.797674431,4.781467009,4.765259588,4.623166764,4.481073939,4.338981114,4.196888289,4.054795464,3.912702639,3.770609814,3.718069908,3.665530003,3.612990097,3.560450191,3.507910285,3.455370379,3.402830473,3.510600979,3.618371485,3.726141991,3.833912497,3.941683003,4.049453509,4.157224015,4.099816325,4.042408636,3.985000947,3.927593258,3.870185568,3.812777879,3.75537019,3.714391323,3.673412455,3.632433588,3.591454721,3.550475853,3.509496986,3.468518119,3.443207579,3.417897039,3.392586499,3.367275959,3.341965419,3.316654879,3.291344339,3.266033799,3.240723259,3.242615386,3.238831132,3.236939004,3.235046877,3.23315475,3.231262623,3.229370495,3.227478368,3.225586241,3.223694113,3.221801986,3.218017731,3.23656365,3.199471813,3.180925895,3.162379977,3.143834059,3.125288141,3.088196305,3.053758076,3.019319847,2.984881617,2.950443388,2.916005159,2.88156693,2.8471287,2.812690471,2.761402301,2.71011413,2.65882596,2.607537789,2.556249619,2.504961448,2.453673278,2.402385107,2.450021957,2.497658806,2.545295655,2.592932504,2.640569354,2.688206203,2.735843052,2.763584692,2.791326332,2.819067973,2.846809613,2.874551253,2.902292893,2.930034533,2.957776173,2.985517813,3.013259453,3.041001093,3.068742734,3.096484374,3.057561838,3.018639302,2.979716766,2.940794231,2.901871695,2.862949159,2.824026623,2.785104088,2.746181552,2.707259016,2.66833648,2.629413945,2.590491409,2.551568873,2.512646338,2.473723802,2.434801266,2.39587873,2.356956195,2.318033659
130,control,SHMX,R4,G-50,T90,16240,0,31.17139889,18.3670835,17.80528631,17.24348913,17.87835756,18.513226,19.02663802,19.54005004,17.089937,14.63982396,14.70302879,14.76623361,14.82943844,13.23172118,13.23172118,13.11153081,12.99134044,12.87115006,12.75095969,12.7265109,12.70206212,12.67761333,12.06256109,11.44750886,10.83245662,10.21740438,10.14397124,10.07053809,9.997104941,10.08975687,10.18240881,10.27506074,10.36771267,10.27689605,10.18607944,10.09526282,9.98050731,9.865751796,9.750996282,9.636240767,9.521485253,9.406729739,9.291974225,8.933125713,8.5742772,8.215428688,7.856580176,7.497731663,7.138883151,6.780034638,6.659318067,6.538601496,6.417884924,6.297168353,6.176451781,6.05573521,5.935018639,6.129314252,6.323609864,6.517905477,6.71220109,6.906496703,7.100792316,7.295087928,7.267219218,7.239350508,7.211481798,7.183613087,7.155744377,7.127875667,7.100006957,7.072138246,7.044269536,7.016400826,6.768823922,6.521247018,6.273670114,6.02609321,5.778516306,5.530939402,5.283362498,5.273802502,5.264242505,5.254682509,5.245122512,5.235562516,5.226002519,5.216442523,5.337747114,5.459051706,5.580356298,5.70166089,5.822965482,5.944270074,6.065574665,5.968218753,5.87086284,5.773506927,5.676151014,5.578795102,5.481439189,5.384083276,5.260678686,5.137274096,5.013869506,4.890464916,4.767060326,4.643655736,4.520251146,4.547655588,4.57506003,4.602464472,4.629868915,4.657273357,4.684677799,4.712082241,4.739486684,4.766891126,4.797668958,4.736113293,4.705335461,4.674557628,4.643779795,4.613001963,4.58222413,4.551446298,4.520668465,4.489890633,4.4591128,4.397557135,4.380515822,4.414598447,4.43163976,4.448681072,4.465722385,4.482763697,4.516846322,4.51485854,4.512870757,4.510882974,4.508895191,4.506907409,4.504919626,4.502931843,4.50094406,4.342490699,4.184037337,4.025583976,3.867130614,3.708677253,3.550223891,3.39177053,3.233317168,3.360301237,3.487285307,3.614269376,3.741253445,3.868237514,3.995221583,4.122205652,4.159312835,4.196420019,4.233527202,4.270634386,4.307741569,4.344848752,4.381955936,4.419063119,4.456170303,4.493277486,4.530384669,4.567491853,4.604599036,4.550608118,4.4966172,4.442626283,4.388635365,4.334644447,4.280653529,4.226662611,4.172671693,4.118680775,4.064689857,4.010698939,3.956708021,3.902717103,3.848726186,3.794735268,3.74074435,3.686753432,3.632762514,3.578771596,3.524780678
132,control,SHMX,R4,G-00,T90,15850,0,16.03109518,16.20277124,16.23739356,16.27201588,17.13356101,17.99510614,18.38845768,18.78180923,16.73528769,14.68876616,14.92884913,15.16893211,15.40901508,12.51532111,12.51532111,12.63820611,12.7610911,12.88397609,13.00686108,12.67374862,12.34063617,12.00752371,11.63184739,11.25617106,10.88049473,10.50481841,10.37785208,10.25088575,10.12391942,10.10959973,10.09528005,10.08096036,10.06664067,9.973629143,9.880617615,9.787606087,9.679512736,9.571419385,9.463326034,9.355232682,9.247139331,9.13904598,9.030952629,8.62400783,8.217063032,7.810118233,7.403173435,6.996228636,6.589283837,6.182339039,6.128833937,6.075328836,6.021823735,5.968318633,5.914813532,5.861308431,5.807803329,5.941163306,6.074523283,6.207883259,6.341243236,6.474603213,6.607963189,6.741323166,6.727839796,6.714356426,6.700873056,6.687389687,6.673906317,6.660422947,6.646939577,6.633456207,6.619972837,6.606489467,6.430448177,6.254406887,6.078365597,5.902324307,5.726283017,5.550241726,5.374200436,5.305554034,5.236907632,5.16826123,5.099614828,5.030968426,4.962322024,4.893675622,5.031457022,5.169238422,5.307019822,5.444801223,5.582582623,5.720364023,5.858145423,5.810760266,5.763375108,5.715989951,5.668604793,5.621219636,5.573834478,5.526449321,5.446092823,5.365736325,5.285379828,5.20502333,5.124666832,5.044310335,4.963953837,4.962539682,4.961125527,4.959711372,4.958297218,4.956883063,4.955468908,4.954054753,4.952640598,4.951226443,4.951378018,4.951074869,4.950923294,4.950771719,4.950620144,4.950468569,4.950316995,4.95016542,4.950013845,4.94986227,4.949710695,4.949407546,4.98711823,4.911696862,4.873986178,4.836275494,4.79856481,4.760854127,4.685432759,4.686689414,4.68794607,4.689202726,4.690459381,4.691716037,4.692972693,4.694229348,4.695486004,4.580528407,4.465570811,4.350613214,4.235655618,4.120698021,4.005740425,3.890782828,3.775825232,3.800068107,3.824310983,3.848553859,3.872796734,3.89703961,3.921282486,3.945525362,4.005687372,4.065849382,4.126011392,4.186173402,4.246335412,4.306497422,4.366659432,4.426821442,4.486983452,4.547145462,4.607307472,4.667469482,4.727631492,4.675541372,4.623451251,4.571361131,4.519271011,4.46718089,4.41509077,4.363000649,4.310910529,4.258820409,4.206730288,4.154640168,4.102550048,4.050459927,3.998369807,3.946279687,3.894189566,3.842099446,3.790009325,3.737919205,3.685829085
134,control,WHCL,R4,G-50,T90,14980,0,32.28994559,19.43427621,18.95681734,18.47935846,20.72659609,22.97383373,21.72820701,20.4825803,18.34593435,16.20928839,16.64966599,17.09004359,17.53042119,16.71467446,16.71467446,16.68399134,16.65330822,16.6226251,16.59194198,16.45121889,16.3104958,16.16977271,15.17169367,14.17361463,13.17553559,12.17745656,11.95400388,11.7305512,11.50709852,11.63776856,11.76843861,11.89910865,12.0297787,11.68734645,11.3449142,11.00248195,10.95782209,10.91316223,10.86850237,10.82384251,10.77918265,10.73452279,10.68986293,10.09154698,9.493231017,8.894915059,8.2965991,7.698283142,7.099967183,6.501651225,6.395422324,6.289193424,6.182964524,6.076735624,5.970506724,5.864277823,5.758048923,5.883312037,6.008575151,6.133838265,6.259101379,6.384364493,6.509627607,6.634890721,6.623796577,6.612702434,6.60160829,6.590514146,6.579420003,6.568325859,6.557231715,6.546137572,6.535043428,6.523949284,6.34189509,6.159840895,5.9777867,5.795732505,5.61367831,5.431624115,5.249569921,5.1602074,5.070844879,4.981482358,4.892119837,4.802757316,4.713394795,4.624032274,4.715311663,4.806591052,4.897870441,4.98914983,5.080429219,5.171708608,5.262987997,5.221028472,5.179068946,5.13710942,5.095149894,5.053190369,5.011230843,4.969271317,4.867573834,4.765876352,4.664178869,4.562481386,4.460783904,4.359086421,4.257388938,4.277400466,4.297411994,4.317423522,4.33743505,4.357446578,4.377458106,4.397469634,4.417481162,4.43749269,4.472224343,4.402761037,4.368029383,4.33329773,4.298566077,4.263834423,4.22910277,4.194371116,4.159639463,4.12490781,4.090176156,4.020712849,4.015117347,4.026308352,4.031903854,4.037499356,4.043094858,4.04869036,4.059881365,4.085714632,4.1115479,4.137381168,4.163214435,4.189047703,4.214880971,4.240714238,4.266547506,4.169576661,4.072605816,3.975634971,3.878664126,3.781693281,3.684722436,3.587751591,3.490780746,3.54227657,3.593772395,3.64526822,3.696764044,3.748259869,3.799755693,3.851251518,3.908595907,3.965940297,4.023284686,4.080629076,4.137973465,4.195317855,4.252662244,4.310006634,4.367351023,4.424695413,4.482039802,4.539384192,4.596728581,4.550641974,4.504555366,4.458468759,4.412382151,4.366295544,4.320208937,4.274122329,4.228035722,4.181949114,4.135862507,4.089775899,4.043689292,3.997602684,3.951516077,3.90542947,3.859342862,3.813256255,3.767169647,3.72108304,3.674996432
136,control,WHCL,R4,G-00,T90,14730,0,17.63716488,17.69970254,16.9224978,16.14529307,17.75906938,19.3728457,18.48191871,17.59099172,15.17482886,12.758666,12.62638559,12.49410518,12.36182477,12.21724149,12.21724149,12.16147136,12.10570123,12.0499311,11.99416097,12.14526008,12.29635919,12.44745831,11.86756476,11.28767121,10.70777767,10.12788412,10.07112887,10.01437363,9.957618378,10.13750265,10.31738691,10.49727118,10.67715545,10.57429936,10.47144327,10.36858719,10.24092515,10.11326311,9.985601073,9.857939035,9.730276997,9.602614959,9.474952921,9.143200101,8.811447282,8.479694463,8.147941644,7.816188825,7.484436005,7.152683186,6.93483549,6.716987793,6.499140097,6.281292401,6.063444704,5.845597008,5.627749311,5.804178163,5.980607014,6.157035865,6.333464717,6.509893568,6.686322419,6.86275127,6.81037724,6.758003209,6.705629179,6.653255148,6.600881117,6.548507087,6.496133056,6.443759025,6.391384995,6.339010964,6.180096042,6.021181119,5.862266196,5.703351274,5.544436351,5.385521429,5.226606506,5.18242318,5.138239855,5.094056529,5.049873204,5.005689878,4.961506553,4.917323227,5.006819017,5.096314807,5.185810597,5.275306386,5.364802176,5.454297966,5.543793756,5.505217351,5.466640946,5.428064541,5.389488136,5.350911731,5.312335326,5.273758921,5.212039016,5.15031911,5.088599205,5.026879299,4.965159394,4.903439488,4.841719583,4.834833858,4.827948134,4.821062409,4.814176685,4.807290961,4.800405236,4.793519512,4.786633787,4.779748063,4.806592831,4.752903295,4.726058527,4.699213759,4.672368991,4.645524223,4.618679455,4.591834687,4.564989919,4.538145151,4.511300383,4.457610846,4.476998757,4.438222936,4.418835025,4.399447114,4.380059204,4.360671293,4.321895471,4.321331652,4.320767832,4.320204013,4.319640193,4.319076374,4.318512554,4.317948735,4.317384915,4.24012325,4.162861584,4.085599919,4.008338253,3.931076588,3.853814922,3.776553257,3.699291591,3.789180591,3.87906959,3.96895859,4.058847589,4.148736589,4.238625589,4.328514588,4.36147792,4.394441253,4.427404585,4.460367918,4.49333125,4.526294582,4.559257915,4.592221247,4.62518458,4.658147912,4.691111244,4.724074577,4.757037909,4.698997177,4.640956445,4.582915713,4.524874981,4.466834249,4.408793517,4.350752785,4.292712053,4.234671321,4.176630589,4.118589857,4.060549126,4.002508394,3.944467662,3.88642693,3.828386198,3.770345466,3.712304734,3.654264002,3.59622327
138,control,WHEA,R4,G-50,T90,15240,0,39.34351544,26.22298408,25.37799493,24.53300579,24.97900631,25.42500684,25.7753749,26.12574297,22.18164369,18.23754441,18.46325738,18.68897035,18.91468332,18.15135669,18.15135669,18.03519903,17.91904137,17.80288371,17.68672605,17.4033118,17.11989755,16.8364833,15.99062273,15.14476217,14.29890161,13.45304105,13.34029265,13.22754425,13.11479585,13.08603478,13.05727372,13.02851266,12.9997516,12.62528136,12.25081111,11.87634087,11.76158823,11.64683559,11.53208295,11.41733031,11.30257766,11.18782502,11.07307238,10.5573252,10.04157802,9.525830845,9.010083666,8.494336487,7.978589308,7.462842129,7.334313395,7.205784661,7.077255927,6.948727193,6.820198459,6.691669725,6.563140991,6.686571384,6.810001776,6.933432169,7.056862561,7.180292954,7.303723346,7.427153739,7.390361735,7.353569731,7.316777727,7.279985724,7.24319372,7.206401716,7.169609712,7.132817708,7.096025704,7.059233701,6.785263035,6.511292369,6.237321703,5.963351037,5.689380371,5.415409705,5.141439039,5.137853315,5.134267591,5.130681867,5.127096143,5.123510419,5.119924695,5.116338971,5.109879747,5.103420524,5.0969613,5.090502076,5.084042852,5.077583629,5.071124405,4.988534489,4.905944572,4.823354656,4.74076474,4.658174824,4.575584907,4.492994991,4.503721325,4.514447658,4.525173992,4.535900325,4.546626659,4.557352992,4.568079326,4.502966566,4.437853805,4.372741045,4.307628284,4.242515524,4.177402764,4.112290003,4.047177243,3.982064482,3.959837781,4.004291184,4.026517885,4.048744586,4.070971288,4.093197989,4.11542469,4.137651392,4.159878093,4.182104794,4.204331496,4.248784899,4.303787879,4.193781918,4.138778938,4.083775957,4.028772977,3.973769996,3.863764035,3.880712969,3.897661902,3.914610835,3.931559769,3.948508702,3.965457635,3.982406569,3.999355502,3.92978059,3.860205677,3.790630765,3.721055853,3.65148094,3.581906028,3.512331115,3.442756203,3.538075718,3.633395232,3.728714747,3.824034262,3.919353776,4.014673291,4.109992805,4.137359897,4.164726988,4.19209408,4.219461171,4.246828262,4.274195354,4.301562445,4.328929537,4.356296628,4.383663719,4.411030811,4.438397902,4.465764994,4.411082883,4.356400772,4.301718661,4.24703655,4.192354439,4.137672328,4.082990217,4.028308106,3.973625995,3.918943884,3.864261774,3.809579663,3.754897552,3.700215441,3.64553333,3.590851219,3.536169108,3.481486997,3.426804886,3.372122775
140,control,WHEA,R4,G-00,T90,14700,0,24.95898784,23.70041568,23.41766157,23.13490746,22.58276336,22.03061926,22.813185,23.59575074,21.08843387,18.581117,18.96919024,19.35726349,19.74533673,17.58233931,17.58233931,17.51554599,17.44875267,17.38195935,17.31516603,16.939896,16.56462597,16.18935594,15.87085183,15.55234772,15.23384361,14.91533949,14.0020369,13.0887343,12.1754317,12.12626709,12.07710248,12.02793786,11.97877325,11.22713013,10.47548702,9.723843898,9.871077527,10.01831116,10.16554479,10.31277841,10.46001204,10.60724567,10.7544793,10.22170892,9.688938545,9.156168167,8.623397789,8.090627411,7.557857033,7.025086655,6.977208976,6.929331298,6.88145362,6.833575942,6.785698264,6.737820585,6.689942907,6.804090351,6.918237795,7.032385238,7.146532682,7.260680125,7.374827569,7.488975013,7.438477498,7.387979984,7.337482469,7.286984955,7.23648744,7.185989926,7.135492411,7.084994897,7.034497382,6.983999868,6.753909018,6.523818168,6.293727318,6.063636469,5.833545619,5.603454769,5.37336392,5.194956192,5.016548465,4.838140737,4.65973301,4.481325282,4.302917555,4.124509828,4.275187916,4.425866004,4.576544092,4.72722218,4.877900268,5.028578356,5.179256444,5.041093137,4.90292983,4.764766522,4.626603215,4.488439907,4.3502766,4.212113292,4.161816746,4.111520199,4.061223653,4.010927106,3.96063056,3.910334013,3.860037467,3.927989898,3.995942329,4.06389476,4.13184719,4.199799621,4.267752052,4.335704483,4.403656914,4.471609345,4.498380354,4.444838337,4.418067328,4.391296319,4.364525311,4.337754302,4.310983294,4.284212285,4.257441276,4.230670268,4.203899259,4.150357242,4.141079918,4.159634565,4.168911889,4.178189213,4.187466536,4.19674386,4.215298507,4.162131048,4.108963589,4.055796129,4.00262867,3.94946121,3.896293751,3.843126292,3.789958832,3.696826523,3.603694214,3.510561905,3.417429597,3.324297288,3.231164979,3.13803267,3.044900361,3.130904213,3.216908065,3.302911917,3.388915769,3.474919621,3.560923474,3.646927326,3.643683781,3.640440237,3.637196693,3.633953148,3.630709604,3.62746606,3.624222515,3.620978971,3.617735427,3.614491883,3.611248338,3.608004794,3.60476125,3.597222134,3.589683018,3.582143902,3.574604786,3.567065671,3.559526555,3.551987439,3.544448323,3.536909208,3.529370092,3.521830976,3.51429186,3.506752744,3.499213629,3.491674513,3.484135397,3.476596281,3.469057166,3.46151805,3.453978934
142,drought,CLOV,R4,G-50,T90,15690,0,32.44825805,17.88353188,18.04612691,18.20872193,17.71024232,17.21176271,20.40902866,23.60629461,19.64490899,15.68352337,16.94345186,18.20338035,19.46330885,17.50175434,17.50175434,17.43559856,17.36944277,17.30328699,17.23713121,16.54477788,15.85242454,15.16007121,14.79563845,14.43120569,14.06677293,13.70234017,13.23444277,12.76654537,12.29864796,12.1165781,11.93450824,11.75243838,11.57036851,11.36512639,11.15988426,10.95464213,10.93762942,10.92061672,10.90360401,10.8865913,10.8695786,10.85256589,10.83555318,10.33722771,9.838902241,9.340576771,8.842251301,8.343925831,7.845600361,7.347274891,7.290955105,7.234635319,7.178315534,7.121995748,7.065675962,7.009356177,6.953036391,7.117458173,7.281879956,7.446301738,7.61072352,7.775145302,7.939567084,8.103988867,8.083934444,8.063880022,8.0438256,8.023771177,8.003716755,7.983662333,7.963607911,7.943553488,7.923499066,7.903444644,7.670711231,7.437977818,7.205244405,6.972510992,6.739777579,6.507044167,6.274310754,6.138244434,6.002178114,5.866111794,5.730045474,5.593979154,5.457912834,5.321846514,5.464016106,5.606185699,5.748355291,5.890524883,6.032694475,6.174864068,6.31703366,6.260729031,6.204424401,6.148119772,6.091815143,6.035510513,5.979205884,5.922901255,5.632652241,5.342403226,5.052154212,4.761905198,4.471656184,4.18140717,3.891158155,4.002524055,4.113889954,4.225255853,4.336621752,4.447987651,4.55935355,4.670719449,4.782085348,4.893451247,4.888100172,4.898802322,4.904153397,4.909504472,4.914855547,4.920206622,4.925557697,4.930908772,4.936259847,4.941610922,4.946961998,4.957664148,4.974945907,4.940382389,4.92310063,4.905818871,4.888537112,4.871255353,4.836691836,4.79310395,4.749516065,4.70592818,4.662340294,4.618752409,4.575164524,4.531576638,4.487988753,4.449635305,4.411281857,4.37292841,4.334574962,4.296221514,4.257868066,4.219514618,4.181161171,4.180864271,4.180567371,4.180270471,4.179973571,4.179676671,4.179379771,4.179082871,4.18132281,4.183562749,4.185802687,4.188042626,4.190282565,4.192522504,4.194762442,4.197002381,4.19924232,4.201482259,4.203722197,4.205962136,4.208202075,4.169117049,4.130032023,4.090946997,4.051861972,4.012776946,3.97369192,3.934606894,3.895521869,3.856436843,3.817351817,3.778266791,3.739181766,3.70009674,3.661011714,3.621926688,3.582841663,3.543756637,3.504671611,3.465586585,3.42650156
